payment_id,subscription_id,payment_date,amount,payment_status,refund_flag,payment_month
554348,106871,2024-10-01,27.55,Paid,False,2024-10
554349,106871,2024-11-01,27.55,Paid,False,2024-11
554350,106871,2024-12-01,27.55,Paid,False,2024-12
554351,106871,2025-01-01,27.55,Paid,False,2025-01
554352,106871,2025-02-01,27.55,Paid,False,2025-02
554353,106871,2025-03-01,27.55,Paid,False,2025-03
554354,106871,2025-04-01,27.55,Paid,False,2025-04
554355,106871,2025-05-01,27.55,Paid,False,2025-05
554356,106871,2025-06-01,27.55,Paid,False,2025-06
554357,106871,2025-07-01,27.55,Paid,False,2025-07
554358,106871,2025-08-01,27.55,Paid,False,2025-08
554359,106871,2025-09-01,27.55,Paid,False,2025-09
554360,106871,2025-10-01,27.55,Paid,False,2025-10
554361,106871,2025-11-01,27.55,Paid,False,2025-11
554362,106871,2025-12-01,27.55,Paid,False,2025-12
554363,106872,2024-01-01,27.55,Paid,False,2024-01
554364,106872,2024-02-01,27.55,Failed,False,2024-02
554365,106872,2024-03-01,27.55,Paid,False,2024-03
554366,106872,2024-04-01,27.55,Paid,False,2024-04
554367,106872,2024-05-01,27.55,Paid,False,2024-05
554368,106872,2024-06-01,27.55,Paid,False,2024-06
554369,106872,2024-07-01,27.55,Failed,False,2024-07
554370,106872,2024-08-01,27.55,Paid,False,2024-08
554371,106872,2024-09-01,27.55,Failed,False,2024-09
554372,106872,2024-10-01,27.55,Paid,False,2024-10
554373,106872,2024-11-01,27.55,Paid,False,2024-11
554374,106872,2024-12-01,27.55,Paid,False,2024-12
554375,106872,2025-01-01,27.55,Paid,False,2025-01
554376,106872,2025-02-01,27.55,Paid,False,2025-02
554377,106872,2025-03-01,27.55,Paid,False,2025-03
554378,106872,2025-04-01,27.55,Paid,False,2025-04
554379,106872,2025-05-01,27.55,Paid,False,2025-05
554380,106872,2025-06-01,27.55,Paid,False,2025-06
554381,106872,2025-07-01,27.55,Paid,False,2025-07
554382,106872,2025-08-01,27.55,Refunded,True,2025-08
554383,106872,2025-09-01,27.55,Paid,False,2025-09
554384,106872,2025-10-01,27.55,Paid,False,2025-10
554385,106872,2025-11-01,27.55,Failed,False,2025-11
554386,106872,2025-12-01,27.55,Paid,False,2025-12
554387,106873,2024-01-01,79.0,Paid,False,2024-01
554388,106873,2025-01-01,79.0,Paid,False,2025-01
554389,106874,2024-01-01,199.0,Paid,False,2024-01
554390,106874,2025-01-01,199.0,Paid,False,2025-01
554391,106875,2024-01-01,26.1,Paid,False,2024-01
554392,106875,2024-02-01,26.1,Paid,False,2024-02
554393,106875,2024-03-01,26.1,Paid,False,2024-03
554394,106875,2024-04-01,26.1,Paid,False,2024-04
554395,106875,2024-05-01,26.1,Paid,False,2024-05
554396,106875,2024-06-01,26.1,Paid,False,2024-06
554397,106875,2024-07-01,26.1,Failed,False,2024-07
554398,106875,2024-08-01,26.1,Paid,False,2024-08
554399,106875,2024-09-01,26.1,Paid,False,2024-09
554400,106875,2024-10-01,26.1,Paid,False,2024-10
554401,106875,2024-11-01,26.1,Paid,False,2024-11
554402,106875,2024-12-01,26.1,Paid,False,2024-12
554403,106875,2025-01-01,26.1,Paid,False,2025-01
554404,106875,2025-02-01,26.1,Paid,False,2025-02
554405,106875,2025-03-01,26.1,Paid,False,2025-03
554406,106875,2025-04-01,26.1,Paid,False,2025-04
554407,106875,2025-05-01,26.1,Paid,False,2025-05
554408,106875,2025-06-01,26.1,Paid,False,2025-06
554409,106875,2025-07-01,26.1,Paid,False,2025-07
554410,106875,2025-08-01,26.1,Paid,False,2025-08
554411,106875,2025-09-01,26.1,Paid,False,2025-09
554412,106875,2025-10-01,26.1,Paid,False,2025-10
554413,106875,2025-11-01,26.1,Refunded,True,2025-11
554414,106875,2025-12-01,26.1,Paid,False,2025-12
554415,106876,2024-01-01,199.0,Paid,False,2024-01
554416,106876,2025-01-01,199.0,Paid,False,2025-01
554417,106877,2024-01-01,79.0,Paid,False,2024-01
554418,106877,2025-01-01,79.0,Paid,False,2025-01
554419,106878,2025-12-01,27.55,Paid,False,2025-12
554420,106879,2025-07-04,29.0,Paid,False,2025-07
554421,106879,2025-08-04,29.0,Paid,False,2025-08
554422,106879,2025-09-04,29.0,Paid,False,2025-09
554423,106879,2025-10-04,29.0,Paid,False,2025-10
554424,106879,2025-11-04,29.0,Paid,False,2025-11
554425,106879,2025-12-04,29.0,Paid,False,2025-12
554426,106880,2024-04-10,26.1,Paid,False,2024-04
554427,106880,2024-05-10,26.1,Paid,False,2024-05
554428,106880,2024-06-10,26.1,Paid,False,2024-06
554429,106880,2024-07-10,26.1,Paid,False,2024-07
554430,106880,2024-08-10,26.1,Paid,False,2024-08
554431,106880,2024-09-10,26.1,Paid,False,2024-09
554432,106880,2024-10-10,26.1,Failed,False,2024-10
554433,106880,2024-11-10,26.1,Paid,False,2024-11
554434,106880,2024-12-10,26.1,Paid,False,2024-12
554435,106880,2025-01-10,26.1,Failed,False,2025-01
554436,106880,2025-02-10,26.1,Paid,False,2025-02
554437,106880,2025-03-10,26.1,Paid,False,2025-03
554438,106880,2025-04-10,26.1,Paid,False,2025-04
554439,106880,2025-05-10,26.1,Failed,False,2025-05
554440,106880,2025-06-10,26.1,Paid,False,2025-06
554441,106880,2025-07-10,26.1,Paid,False,2025-07
554442,106880,2025-08-10,26.1,Paid,False,2025-08
554443,106880,2025-09-10,26.1,Paid,False,2025-09
554444,106880,2025-10-10,26.1,Paid,False,2025-10
554445,106880,2025-11-10,26.1,Paid,False,2025-11
554446,106880,2025-12-10,26.1,Paid,False,2025-12
554447,106881,2024-01-01,179.1,Paid,False,2024-01
554448,106881,2025-01-01,179.1,Paid,False,2025-01
554449,106882,2024-01-01,29.0,Paid,False,2024-01
554450,106882,2024-02-01,29.0,Paid,False,2024-02
554451,106882,2024-03-01,29.0,Paid,False,2024-03
554452,106882,2024-04-01,29.0,Paid,False,2024-04
554453,106882,2024-05-01,29.0,Paid,False,2024-05
554454,106882,2024-06-01,29.0,Paid,False,2024-06
554455,106882,2024-07-01,29.0,Paid,False,2024-07
554456,106882,2024-08-01,29.0,Paid,False,2024-08
554457,106882,2024-09-01,29.0,Paid,False,2024-09
554458,106882,2024-10-01,29.0,Paid,False,2024-10
554459,106882,2024-11-01,29.0,Paid,False,2024-11
554460,106882,2024-12-01,29.0,Paid,False,2024-12
554461,106882,2025-01-01,29.0,Paid,False,2025-01
554462,106882,2025-02-01,29.0,Paid,False,2025-02
554463,106882,2025-03-01,29.0,Paid,False,2025-03
554464,106882,2025-04-01,29.0,Refunded,True,2025-04
554465,106882,2025-05-01,29.0,Paid,False,2025-05
554466,106882,2025-06-01,29.0,Paid,False,2025-06
554467,106882,2025-07-01,29.0,Paid,False,2025-07
554468,106882,2025-08-01,29.0,Paid,False,2025-08
554469,106882,2025-09-01,29.0,Paid,False,2025-09
554470,106882,2025-10-01,29.0,Paid,False,2025-10
554471,106882,2025-11-01,29.0,Paid,False,2025-11
554472,106882,2025-12-01,29.0,Paid,False,2025-12
554473,106883,2024-01-01,79.0,Paid,False,2024-01
554474,106883,2025-01-01,79.0,Paid,False,2025-01
554475,106884,2024-01-01,29.0,Paid,False,2024-01
554476,106884,2024-02-01,29.0,Paid,False,2024-02
554477,106884,2024-03-01,29.0,Paid,False,2024-03
554478,106884,2024-04-01,29.0,Paid,False,2024-04
554479,106884,2024-05-01,29.0,Paid,False,2024-05
554480,106884,2024-06-01,29.0,Paid,False,2024-06
554481,106884,2024-07-01,29.0,Failed,False,2024-07
554482,106884,2024-08-01,29.0,Paid,False,2024-08
554483,106884,2024-09-01,29.0,Paid,False,2024-09
554484,106884,2024-10-01,29.0,Paid,False,2024-10
554485,106884,2024-11-01,29.0,Paid,False,2024-11
554486,106884,2024-12-01,29.0,Paid,False,2024-12
554487,106884,2025-01-01,29.0,Paid,False,2025-01
554488,106884,2025-02-01,29.0,Paid,False,2025-02
554489,106884,2025-03-01,29.0,Paid,False,2025-03
554490,106884,2025-04-01,29.0,Paid,False,2025-04
554491,106884,2025-05-01,29.0,Paid,False,2025-05
554492,106884,2025-06-01,29.0,Paid,False,2025-06
554493,106884,2025-07-01,29.0,Paid,False,2025-07
554494,106884,2025-08-01,29.0,Paid,False,2025-08
554495,106884,2025-09-01,29.0,Paid,False,2025-09
554496,106884,2025-10-01,29.0,Paid,False,2025-10
554497,106884,2025-11-01,29.0,Paid,False,2025-11
554498,106884,2025-12-01,29.0,Paid,False,2025-12
554499,106885,2025-10-02,29.0,Paid,False,2025-10
554500,106885,2025-11-02,29.0,Paid,False,2025-11
554501,106885,2025-12-02,29.0,Paid,False,2025-12
554502,106886,2025-01-05,29.0,Paid,False,2025-01
554503,106886,2025-02-05,29.0,Failed,False,2025-02
554504,106886,2025-03-05,29.0,Paid,False,2025-03
554505,106886,2025-04-05,29.0,Paid,False,2025-04
554506,106886,2025-05-05,29.0,Paid,False,2025-05
554507,106886,2025-06-05,29.0,Paid,False,2025-06
554508,106886,2025-07-05,29.0,Paid,False,2025-07
554509,106886,2025-08-05,29.0,Paid,False,2025-08
554510,106886,2025-09-05,29.0,Paid,False,2025-09
554511,106886,2025-10-05,29.0,Paid,False,2025-10
554512,106886,2025-11-05,29.0,Paid,False,2025-11
554513,106886,2025-12-05,29.0,Paid,False,2025-12
554514,106887,2025-05-05,26.1,Paid,False,2025-05
554515,106887,2025-06-05,26.1,Paid,False,2025-06
554516,106887,2025-07-05,26.1,Paid,False,2025-07
554517,106887,2025-08-05,26.1,Paid,False,2025-08
554518,106887,2025-09-05,26.1,Paid,False,2025-09
554519,106887,2025-10-05,26.1,Paid,False,2025-10
554520,106887,2025-11-05,26.1,Paid,False,2025-11
554521,106887,2025-12-05,26.1,Paid,False,2025-12
554522,106888,2024-01-01,189.05,Paid,False,2024-01
554523,106888,2025-01-01,189.05,Paid,False,2025-01
554524,106889,2025-10-02,29.0,Paid,False,2025-10
554525,106889,2025-11-02,29.0,Paid,False,2025-11
554526,106889,2025-12-02,29.0,Paid,False,2025-12
554527,106890,2025-10-02,26.1,Paid,False,2025-10
554528,106890,2025-11-02,26.1,Paid,False,2025-11
554529,106890,2025-12-02,26.1,Paid,False,2025-12
554530,106891,2024-01-01,71.1,Paid,False,2024-01
554531,106891,2025-01-01,71.1,Paid,False,2025-01
554532,106892,2025-09-02,26.1,Paid,False,2025-09
554533,106892,2025-10-02,26.1,Paid,False,2025-10
554534,106892,2025-11-02,26.1,Paid,False,2025-11
554535,106892,2025-12-02,26.1,Paid,False,2025-12
554536,106893,2024-01-01,75.05,Paid,False,2024-01
554537,106893,2025-01-01,75.05,Paid,False,2025-01
554538,106894,2025-07-04,29.0,Paid,False,2025-07
554539,106894,2025-08-04,29.0,Paid,False,2025-08
554540,106894,2025-09-04,29.0,Paid,False,2025-09
554541,106894,2025-10-04,29.0,Paid,False,2025-10
554542,106894,2025-11-04,29.0,Paid,False,2025-11
554543,106894,2025-12-04,29.0,Paid,False,2025-12
554544,106895,2025-10-02,29.0,Paid,False,2025-10
554545,106895,2025-11-02,29.0,Paid,False,2025-11
554546,106895,2025-12-02,29.0,Paid,False,2025-12
554547,106896,2024-01-01,199.0,Paid,False,2024-01
554548,106896,2025-01-01,199.0,Paid,False,2025-01
554549,106897,2025-12-01,27.55,Paid,False,2025-12
554550,106898,2024-01-01,29.0,Paid,False,2024-01
554551,106898,2024-02-01,29.0,Paid,False,2024-02
554552,106898,2024-03-01,29.0,Paid,False,2024-03
554553,106898,2024-04-01,29.0,Paid,False,2024-04
554554,106898,2024-05-01,29.0,Paid,False,2024-05
554555,106898,2024-06-01,29.0,Paid,False,2024-06
554556,106898,2024-07-01,29.0,Paid,False,2024-07
554557,106898,2024-08-01,29.0,Paid,False,2024-08
554558,106898,2024-09-01,29.0,Paid,False,2024-09
554559,106898,2024-10-01,29.0,Paid,False,2024-10
554560,106898,2024-11-01,29.0,Paid,False,2024-11
554561,106898,2024-12-01,29.0,Paid,False,2024-12
554562,106898,2025-01-01,29.0,Paid,False,2025-01
554563,106898,2025-02-01,29.0,Paid,False,2025-02
554564,106898,2025-03-01,29.0,Paid,False,2025-03
554565,106898,2025-04-01,29.0,Paid,False,2025-04
554566,106898,2025-05-01,29.0,Paid,False,2025-05
554567,106898,2025-06-01,29.0,Paid,False,2025-06
554568,106898,2025-07-01,29.0,Paid,False,2025-07
554569,106898,2025-08-01,29.0,Paid,False,2025-08
554570,106898,2025-09-01,29.0,Paid,False,2025-09
554571,106898,2025-10-01,29.0,Paid,False,2025-10
554572,106898,2025-11-01,29.0,Paid,False,2025-11
554573,106898,2025-12-01,29.0,Paid,False,2025-12
554574,106899,2024-03-11,71.1,Paid,False,2024-03
554575,106899,2025-03-11,71.1,Paid,False,2025-03
554576,106900,2025-12-01,26.1,Paid,False,2025-12
554577,106901,2024-01-01,79.0,Paid,False,2024-01
554578,106901,2025-01-01,79.0,Paid,False,2025-01
554579,106902,2024-01-01,75.05,Paid,False,2024-01
554580,106902,2025-01-01,75.05,Paid,False,2025-01
554581,106903,2024-01-01,71.1,Paid,False,2024-01
554582,106903,2025-01-01,71.1,Paid,False,2025-01
554583,106904,2024-01-01,79.0,Paid,False,2024-01
554584,106904,2025-01-01,79.0,Paid,False,2025-01
554585,106905,2024-01-01,29.0,Paid,False,2024-01
554586,106905,2024-02-01,29.0,Paid,False,2024-02
554587,106905,2024-03-01,29.0,Paid,False,2024-03
554588,106905,2024-04-01,29.0,Paid,False,2024-04
554589,106905,2024-05-01,29.0,Paid,False,2024-05
554590,106905,2024-06-01,29.0,Paid,False,2024-06
554591,106905,2024-07-01,29.0,Paid,False,2024-07
554592,106905,2024-08-01,29.0,Paid,False,2024-08
554593,106905,2024-09-01,29.0,Paid,False,2024-09
554594,106905,2024-10-01,29.0,Paid,False,2024-10
554595,106905,2024-11-01,29.0,Paid,False,2024-11
554596,106905,2024-12-01,29.0,Paid,False,2024-12
554597,106905,2025-01-01,29.0,Paid,False,2025-01
554598,106905,2025-02-01,29.0,Paid,False,2025-02
554599,106905,2025-03-01,29.0,Paid,False,2025-03
554600,106905,2025-04-01,29.0,Paid,False,2025-04
554601,106905,2025-05-01,29.0,Paid,False,2025-05
554602,106905,2025-06-01,29.0,Paid,False,2025-06
554603,106905,2025-07-01,29.0,Paid,False,2025-07
554604,106905,2025-08-01,29.0,Refunded,True,2025-08
554605,106905,2025-09-01,29.0,Paid,False,2025-09
554606,106905,2025-10-01,29.0,Paid,False,2025-10
554607,106905,2025-11-01,29.0,Paid,False,2025-11
554608,106905,2025-12-01,29.0,Paid,False,2025-12
554609,106906,2024-01-01,29.0,Paid,False,2024-01
554610,106906,2024-02-01,29.0,Paid,False,2024-02
554611,106906,2024-03-01,29.0,Paid,False,2024-03
554612,106906,2024-04-01,29.0,Paid,False,2024-04
554613,106906,2024-05-01,29.0,Paid,False,2024-05
554614,106906,2024-06-01,29.0,Paid,False,2024-06
554615,106906,2024-07-01,29.0,Paid,False,2024-07
554616,106906,2024-08-01,29.0,Paid,False,2024-08
554617,106906,2024-09-01,29.0,Paid,False,2024-09
554618,106906,2024-10-01,29.0,Refunded,True,2024-10
554619,106906,2024-11-01,29.0,Paid,False,2024-11
554620,106906,2024-12-01,29.0,Paid,False,2024-12
554621,106906,2025-01-01,29.0,Paid,False,2025-01
554622,106906,2025-02-01,29.0,Paid,False,2025-02
554623,106906,2025-03-01,29.0,Failed,False,2025-03
554624,106906,2025-04-01,29.0,Paid,False,2025-04
554625,106906,2025-05-01,29.0,Paid,False,2025-05
554626,106906,2025-06-01,29.0,Paid,False,2025-06
554627,106906,2025-07-01,29.0,Failed,False,2025-07
554628,106906,2025-08-01,29.0,Paid,False,2025-08
554629,106906,2025-09-01,29.0,Paid,False,2025-09
554630,106906,2025-10-01,29.0,Paid,False,2025-10
554631,106906,2025-11-01,29.0,Paid,False,2025-11
554632,106906,2025-12-01,29.0,Paid,False,2025-12
554633,106907,2024-01-01,169.15,Paid,False,2024-01
554634,106907,2025-01-01,169.15,Paid,False,2025-01
554635,106908,2024-01-01,26.1,Failed,False,2024-01
554636,106908,2024-02-01,26.1,Paid,False,2024-02
554637,106908,2024-03-01,26.1,Paid,False,2024-03
554638,106908,2024-04-01,26.1,Paid,False,2024-04
554639,106908,2024-05-01,26.1,Paid,False,2024-05
554640,106908,2024-06-01,26.1,Failed,False,2024-06
554641,106908,2024-07-01,26.1,Paid,False,2024-07
554642,106908,2024-08-01,26.1,Paid,False,2024-08
554643,106908,2024-09-01,26.1,Paid,False,2024-09
554644,106908,2024-10-01,26.1,Paid,False,2024-10
554645,106908,2024-11-01,26.1,Paid,False,2024-11
554646,106908,2024-12-01,26.1,Paid,False,2024-12
554647,106908,2025-01-01,26.1,Paid,False,2025-01
554648,106908,2025-02-01,26.1,Paid,False,2025-02
554649,106908,2025-03-01,26.1,Paid,False,2025-03
554650,106908,2025-04-01,26.1,Paid,False,2025-04
554651,106908,2025-05-01,26.1,Paid,False,2025-05
554652,106908,2025-06-01,26.1,Paid,False,2025-06
554653,106908,2025-07-01,26.1,Paid,False,2025-07
554654,106908,2025-08-01,26.1,Paid,False,2025-08
554655,106908,2025-09-01,26.1,Paid,False,2025-09
554656,106908,2025-10-01,26.1,Failed,False,2025-10
554657,106908,2025-11-01,26.1,Paid,False,2025-11
554658,106908,2025-12-01,26.1,Paid,False,2025-12
554659,106909,2025-04-05,29.0,Paid,False,2025-04
554660,106909,2025-05-05,29.0,Paid,False,2025-05
554661,106909,2025-06-05,29.0,Paid,False,2025-06
554662,106909,2025-07-05,29.0,Paid,False,2025-07
554663,106909,2025-08-05,29.0,Paid,False,2025-08
554664,106909,2025-09-05,29.0,Paid,False,2025-09
554665,106909,2025-10-05,29.0,Paid,False,2025-10
554666,106909,2025-11-05,29.0,Paid,False,2025-11
554667,106909,2025-12-05,29.0,Paid,False,2025-12
554668,106910,2025-12-01,29.0,Paid,False,2025-12
554669,106911,2024-01-01,199.0,Paid,False,2024-01
554670,106911,2025-01-01,199.0,Paid,False,2025-01
554671,106912,2024-01-01,199.0,Paid,False,2024-01
554672,106912,2025-01-01,199.0,Paid,False,2025-01
554673,106913,2025-04-05,29.0,Paid,False,2025-04
554674,106913,2025-05-05,29.0,Paid,False,2025-05
554675,106913,2025-06-05,29.0,Paid,False,2025-06
554676,106913,2025-07-05,29.0,Paid,False,2025-07
554677,106913,2025-08-05,29.0,Paid,False,2025-08
554678,106913,2025-09-05,29.0,Paid,False,2025-09
554679,106913,2025-10-05,29.0,Paid,False,2025-10
554680,106913,2025-11-05,29.0,Paid,False,2025-11
554681,106913,2025-12-05,29.0,Paid,False,2025-12
554682,106914,2024-01-01,79.0,Failed,False,2024-01
554683,106914,2025-01-01,79.0,Paid,False,2025-01
554684,106915,2024-01-01,29.0,Paid,False,2024-01
554685,106915,2024-02-01,29.0,Paid,False,2024-02
554686,106915,2024-03-01,29.0,Paid,False,2024-03
554687,106915,2024-04-01,29.0,Paid,False,2024-04
554688,106915,2024-05-01,29.0,Paid,False,2024-05
554689,106915,2024-06-01,29.0,Paid,False,2024-06
554690,106915,2024-07-01,29.0,Paid,False,2024-07
554691,106915,2024-08-01,29.0,Paid,False,2024-08
554692,106915,2024-09-01,29.0,Paid,False,2024-09
554693,106915,2024-10-01,29.0,Paid,False,2024-10
554694,106915,2024-11-01,29.0,Paid,False,2024-11
554695,106915,2024-12-01,29.0,Paid,False,2024-12
554696,106915,2025-01-01,29.0,Paid,False,2025-01
554697,106915,2025-02-01,29.0,Paid,False,2025-02
554698,106915,2025-03-01,29.0,Paid,False,2025-03
554699,106915,2025-04-01,29.0,Paid,False,2025-04
554700,106915,2025-05-01,29.0,Paid,False,2025-05
554701,106915,2025-06-01,29.0,Paid,False,2025-06
554702,106915,2025-07-01,29.0,Paid,False,2025-07
554703,106915,2025-08-01,29.0,Paid,False,2025-08
554704,106915,2025-09-01,29.0,Paid,False,2025-09
554705,106915,2025-10-01,29.0,Paid,False,2025-10
554706,106915,2025-11-01,29.0,Paid,False,2025-11
554707,106915,2025-12-01,29.0,Paid,False,2025-12
554708,106916,2024-01-01,199.0,Paid,False,2024-01
554709,106916,2025-01-01,199.0,Paid,False,2025-01
554710,106917,2024-01-01,189.05,Paid,False,2024-01
554711,106917,2025-01-01,189.05,Paid,False,2025-01
554712,106918,2024-01-01,199.0,Paid,False,2024-01
554713,106918,2025-01-01,199.0,Paid,False,2025-01
554714,106919,2024-01-01,75.05,Paid,False,2024-01
554715,106919,2025-01-01,75.05,Paid,False,2025-01
554716,106920,2024-01-01,29.0,Paid,False,2024-01
554717,106920,2024-02-01,29.0,Paid,False,2024-02
554718,106920,2024-03-01,29.0,Paid,False,2024-03
554719,106920,2024-04-01,29.0,Paid,False,2024-04
554720,106920,2024-05-01,29.0,Paid,False,2024-05
554721,106920,2024-06-01,29.0,Paid,False,2024-06
554722,106920,2024-07-01,29.0,Paid,False,2024-07
554723,106920,2024-08-01,29.0,Paid,False,2024-08
554724,106920,2024-09-01,29.0,Paid,False,2024-09
554725,106920,2024-10-01,29.0,Paid,False,2024-10
554726,106920,2024-11-01,29.0,Failed,False,2024-11
554727,106920,2024-12-01,29.0,Paid,False,2024-12
554728,106920,2025-01-01,29.0,Paid,False,2025-01
554729,106920,2025-02-01,29.0,Paid,False,2025-02
554730,106920,2025-03-01,29.0,Paid,False,2025-03
554731,106920,2025-04-01,29.0,Failed,False,2025-04
554732,106920,2025-05-01,29.0,Paid,False,2025-05
554733,106920,2025-06-01,29.0,Paid,False,2025-06
554734,106920,2025-07-01,29.0,Paid,False,2025-07
554735,106920,2025-08-01,29.0,Paid,False,2025-08
554736,106920,2025-09-01,29.0,Paid,False,2025-09
554737,106920,2025-10-01,29.0,Paid,False,2025-10
554738,106920,2025-11-01,29.0,Paid,False,2025-11
554739,106920,2025-12-01,29.0,Paid,False,2025-12
554740,106921,2024-01-01,199.0,Paid,False,2024-01
554741,106921,2025-01-01,199.0,Paid,False,2025-01
554742,106922,2024-01-01,26.1,Paid,False,2024-01
554743,106922,2024-02-01,26.1,Paid,False,2024-02
554744,106922,2024-03-01,26.1,Paid,False,2024-03
554745,106922,2024-04-01,26.1,Paid,False,2024-04
554746,106922,2024-05-01,26.1,Paid,False,2024-05
554747,106922,2024-06-01,26.1,Paid,False,2024-06
554748,106922,2024-07-01,26.1,Paid,False,2024-07
554749,106922,2024-08-01,26.1,Paid,False,2024-08
554750,106922,2024-09-01,26.1,Paid,False,2024-09
554751,106922,2024-10-01,26.1,Paid,False,2024-10
554752,106922,2024-11-01,26.1,Paid,False,2024-11
554753,106922,2024-12-01,26.1,Paid,False,2024-12
554754,106922,2025-01-01,26.1,Paid,False,2025-01
554755,106922,2025-02-01,26.1,Paid,False,2025-02
554756,106922,2025-03-01,26.1,Paid,False,2025-03
554757,106922,2025-04-01,26.1,Paid,False,2025-04
554758,106922,2025-05-01,26.1,Paid,False,2025-05
554759,106922,2025-06-01,26.1,Paid,False,2025-06
554760,106922,2025-07-01,26.1,Paid,False,2025-07
554761,106922,2025-08-01,26.1,Paid,False,2025-08
554762,106922,2025-09-01,26.1,Paid,False,2025-09
554763,106922,2025-10-01,26.1,Paid,False,2025-10
554764,106922,2025-11-01,26.1,Paid,False,2025-11
554765,106922,2025-12-01,26.1,Paid,False,2025-12
554766,106923,2025-10-02,27.55,Paid,False,2025-10
554767,106923,2025-11-02,27.55,Paid,False,2025-11
554768,106923,2025-12-02,27.55,Paid,False,2025-12
554769,106924,2024-01-01,79.0,Paid,False,2024-01
554770,106924,2025-01-01,79.0,Paid,False,2025-01
554771,106925,2025-12-01,29.0,Paid,False,2025-12
554772,106926,2024-10-07,79.0,Paid,False,2024-10
554773,106926,2025-10-07,79.0,Paid,False,2025-10
554774,106927,2024-01-01,29.0,Paid,False,2024-01
554775,106927,2024-02-01,29.0,Paid,False,2024-02
554776,106927,2024-03-01,29.0,Paid,False,2024-03
554777,106927,2024-04-01,29.0,Paid,False,2024-04
554778,106927,2024-05-01,29.0,Paid,False,2024-05
554779,106927,2024-06-01,29.0,Paid,False,2024-06
554780,106927,2024-07-01,29.0,Paid,False,2024-07
554781,106927,2024-08-01,29.0,Paid,False,2024-08
554782,106927,2024-09-01,29.0,Paid,False,2024-09
554783,106927,2024-10-01,29.0,Paid,False,2024-10
554784,106927,2024-11-01,29.0,Paid,False,2024-11
554785,106927,2024-12-01,29.0,Paid,False,2024-12
554786,106927,2025-01-01,29.0,Paid,False,2025-01
554787,106927,2025-02-01,29.0,Paid,False,2025-02
554788,106927,2025-03-01,29.0,Paid,False,2025-03
554789,106927,2025-04-01,29.0,Paid,False,2025-04
554790,106927,2025-05-01,29.0,Paid,False,2025-05
554791,106927,2025-06-01,29.0,Paid,False,2025-06
554792,106927,2025-07-01,29.0,Paid,False,2025-07
554793,106927,2025-08-01,29.0,Paid,False,2025-08
554794,106927,2025-09-01,29.0,Paid,False,2025-09
554795,106927,2025-10-01,29.0,Paid,False,2025-10
554796,106927,2025-11-01,29.0,Paid,False,2025-11
554797,106927,2025-12-01,29.0,Paid,False,2025-12
554798,106928,2025-08-03,26.1,Paid,False,2025-08
554799,106928,2025-09-03,26.1,Paid,False,2025-09
554800,106928,2025-10-03,26.1,Paid,False,2025-10
554801,106928,2025-11-03,26.1,Failed,False,2025-11
554802,106928,2025-12-03,26.1,Paid,False,2025-12
554803,106929,2024-01-01,79.0,Paid,False,2024-01
554804,106929,2025-01-01,79.0,Paid,False,2025-01
554805,106930,2024-01-01,29.0,Refunded,True,2024-01
554806,106930,2024-02-01,29.0,Paid,False,2024-02
554807,106930,2024-03-01,29.0,Paid,False,2024-03
554808,106930,2024-04-01,29.0,Paid,False,2024-04
554809,106930,2024-05-01,29.0,Paid,False,2024-05
554810,106930,2024-06-01,29.0,Paid,False,2024-06
554811,106930,2024-07-01,29.0,Paid,False,2024-07
554812,106930,2024-08-01,29.0,Paid,False,2024-08
554813,106930,2024-09-01,29.0,Paid,False,2024-09
554814,106930,2024-10-01,29.0,Paid,False,2024-10
554815,106930,2024-11-01,29.0,Paid,False,2024-11
554816,106930,2024-12-01,29.0,Paid,False,2024-12
554817,106930,2025-01-01,29.0,Paid,False,2025-01
554818,106930,2025-02-01,29.0,Refunded,True,2025-02
554819,106930,2025-03-01,29.0,Failed,False,2025-03
554820,106930,2025-04-01,29.0,Paid,False,2025-04
554821,106930,2025-05-01,29.0,Paid,False,2025-05
554822,106930,2025-06-01,29.0,Paid,False,2025-06
554823,106930,2025-07-01,29.0,Paid,False,2025-07
554824,106930,2025-08-01,29.0,Paid,False,2025-08
554825,106930,2025-09-01,29.0,Paid,False,2025-09
554826,106930,2025-10-01,29.0,Paid,False,2025-10
554827,106930,2025-11-01,29.0,Paid,False,2025-11
554828,106930,2025-12-01,29.0,Paid,False,2025-12
554829,106931,2025-10-02,29.0,Paid,False,2025-10
554830,106931,2025-11-02,29.0,Paid,False,2025-11
554831,106931,2025-12-02,29.0,Paid,False,2025-12
554832,106932,2024-01-01,71.1,Paid,False,2024-01
554833,106932,2025-01-01,71.1,Paid,False,2025-01
554834,106933,2025-03-06,29.0,Paid,False,2025-03
554835,106933,2025-04-06,29.0,Paid,False,2025-04
554836,106933,2025-05-06,29.0,Paid,False,2025-05
554837,106933,2025-06-06,29.0,Paid,False,2025-06
554838,106933,2025-07-06,29.0,Paid,False,2025-07
554839,106933,2025-08-06,29.0,Paid,False,2025-08
554840,106933,2025-09-06,29.0,Paid,False,2025-09
554841,106933,2025-10-06,29.0,Paid,False,2025-10
554842,106933,2025-11-06,29.0,Paid,False,2025-11
554843,106933,2025-12-06,29.0,Paid,False,2025-12
554844,106934,2025-12-01,29.0,Paid,False,2025-12
554845,106935,2024-01-01,199.0,Paid,False,2024-01
