subscription_id,user_id,plan_name,billing_cycle,subscription_status,start_date,end_date,monthly_price,discount_pct,final_monthly_price
105670,5670,Pro,Annual,Active,2022-06-20,,79,0,79.0
105671,5671,Starter,Monthly,Cancelled,2024-08-08,2026-01-08,29,0,29.0
105672,5672,Enterprise,Annual,Active,2020-12-27,,199,0,199.0
105673,5673,Pro,Annual,Active,2021-12-22,,79,0,79.0
105674,5674,Pro,Annual,Active,2025-09-02,,79,10,71.1
105675,5675,Enterprise,Annual,Active,2020-09-28,,199,10,179.1
105676,5676,Starter,Monthly,Active,2025-10-02,,29,15,24.65
105677,5677,Starter,Monthly,Active,2025-12-01,,29,0,29.0
105678,5678,Pro,Annual,Active,2022-09-18,,79,10,71.1
105679,5679,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105680,5680,Starter,Monthly,Cancelled,2025-05-05,2026-01-05,29,0,29.0
105681,5681,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105682,5682,Pro,Annual,Active,2023-03-17,,79,0,79.0
105683,5683,Starter,Monthly,Active,2025-12-01,,29,5,27.55
105684,5684,Starter,Monthly,Cancelled,2022-10-18,2026-01-18,29,0,29.0
105685,5685,Pro,Annual,Cancelled,2021-03-27,2026-01-27,79,0,79.0
105686,5686,Enterprise,Annual,Active,2022-04-21,,199,15,169.15
105687,5687,Starter,Monthly,Cancelled,2025-07-04,2026-01-04,29,5,27.55
105688,5688,Pro,Annual,Active,2022-06-20,,79,0,79.0
105689,5689,Enterprise,Annual,Active,2022-08-19,,199,0,199.0
105690,5690,Starter,Monthly,Active,2025-08-03,,29,0,29.0
105691,5691,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105692,5692,Pro,Annual,Active,2025-09-02,,79,0,79.0
105693,5693,Starter,Monthly,Active,2025-04-05,,29,0,29.0
105694,5694,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105695,5695,Pro,Annual,Active,2023-04-16,,79,0,79.0
105696,5696,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105697,5697,Starter,Monthly,Cancelled,2024-03-11,2026-01-11,29,0,29.0
105698,5698,Pro,Annual,Cancelled,2020-04-01,2026-02-01,79,5,75.05
105699,5699,Starter,Monthly,Cancelled,2024-04-10,2026-01-10,29,5,27.55
105700,5700,Starter,Monthly,Active,2024-10-07,,29,0,29.0
105701,5701,Starter,Monthly,Active,2023-08-14,,29,0,29.0
105702,5702,Starter,Monthly,Active,2024-10-07,,29,0,29.0
105703,5703,Starter,Monthly,Cancelled,2020-03-02,2026-02-02,29,15,24.65
105704,5704,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105705,5705,Starter,Monthly,Active,2024-06-09,,29,0,29.0
105706,5706,Starter,Monthly,Active,2025-12-01,,29,0,29.0
105707,5707,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105708,5708,Starter,Monthly,Active,2025-11-01,,29,0,29.0
105709,5709,Starter,Monthly,Active,2025-02-04,,29,5,27.55
105710,5710,Pro,Annual,Active,2025-01-05,,79,0,79.0
105711,5711,Enterprise,Annual,Active,2020-04-01,,199,15,169.15
105712,5712,Starter,Monthly,Cancelled,2024-05-10,2026-01-10,29,0,29.0
105713,5713,Starter,Monthly,Active,2024-02-10,,29,0,29.0
105714,5714,Enterprise,Annual,Active,2021-12-22,,199,5,189.05
105715,5715,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,0,29.0
105716,5716,Starter,Monthly,Cancelled,2023-05-16,2026-01-16,29,0,29.0
105717,5717,Starter,Monthly,Active,2025-11-01,,29,0,29.0
105718,5718,Enterprise,Annual,Active,2020-05-01,,199,5,189.05
105719,5719,Starter,Monthly,Cancelled,2025-07-04,2026-01-04,29,0,29.0
105720,5720,Enterprise,Annual,Active,2024-01-11,,199,15,169.15
105721,5721,Pro,Annual,Active,2023-05-16,,79,0,79.0
105722,5722,Enterprise,Annual,Active,2023-10-13,,199,5,189.05
105723,5723,Starter,Monthly,Cancelled,2023-10-13,2026-01-13,29,15,24.65
105724,5724,Starter,Monthly,Active,2021-03-27,,29,0,29.0
105725,5725,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
105726,5726,Enterprise,Annual,Active,2024-07-09,,199,0,199.0
105727,5727,Enterprise,Annual,Active,2022-02-20,,199,0,199.0
105728,5728,Enterprise,Annual,Active,2020-04-01,,199,10,179.1
105729,5729,Starter,Monthly,Cancelled,2024-12-06,2026-01-06,29,10,26.1
105730,5730,Starter,Monthly,Active,2023-01-16,,29,0,29.0
105731,5731,Enterprise,Annual,Active,2020-06-30,,199,0,199.0
105732,5732,Starter,Monthly,Active,2025-03-06,,29,5,27.55
105733,5733,Starter,Monthly,Active,2024-06-09,,29,0,29.0
105734,5734,Enterprise,Annual,Active,2020-03-02,,199,10,179.1
105735,5735,Enterprise,Annual,Active,2020-02-01,,199,5,189.05
105736,5736,Enterprise,Annual,Active,2022-01-21,,199,0,199.0
105737,5737,Starter,Monthly,Active,2025-12-01,,29,5,27.55
105738,5738,Starter,Monthly,Active,2024-07-09,,29,5,27.55
105739,5739,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105740,5740,Enterprise,Annual,Active,2020-06-30,,199,0,199.0
105741,5741,Enterprise,Annual,Active,2020-05-01,,199,10,179.1
105742,5742,Starter,Monthly,Cancelled,2024-06-09,2026-01-09,29,0,29.0
105743,5743,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105744,5744,Enterprise,Annual,Active,2022-11-17,,199,0,199.0
105745,5745,Pro,Annual,Active,2022-09-18,,79,0,79.0
105746,5746,Enterprise,Annual,Active,2020-12-27,,199,0,199.0
105747,5747,Starter,Monthly,Cancelled,2025-03-06,2026-01-06,29,0,29.0
105748,5748,Pro,Annual,Active,2023-05-16,,79,0,79.0
105749,5749,Starter,Monthly,Active,2024-04-10,,29,0,29.0
105750,5750,Pro,Annual,Active,2021-02-25,,79,0,79.0
105751,5751,Starter,Monthly,Cancelled,2024-12-06,2026-01-06,29,10,26.1
105752,5752,Enterprise,Annual,Active,2022-02-20,,199,10,179.1
105753,5753,Enterprise,Annual,Active,2020-05-01,,199,0,199.0
105754,5754,Starter,Monthly,Active,2025-11-01,,29,0,29.0
105755,5755,Starter,Monthly,Active,2024-03-11,,29,0,29.0
105756,5756,Starter,Monthly,Active,2024-10-07,,29,0,29.0
105757,5757,Enterprise,Annual,Active,2021-08-24,,199,0,199.0
105758,5758,Starter,Monthly,Active,2023-09-13,,29,5,27.55
105759,5759,Pro,Annual,Active,2024-03-11,,79,0,79.0
105760,5760,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105761,5761,Starter,Monthly,Active,2024-09-07,,29,0,29.0
105762,5762,Enterprise,Annual,Active,2022-01-21,,199,0,199.0
105763,5763,Starter,Monthly,Active,2023-07-15,,29,0,29.0
105764,5764,Starter,Monthly,Active,2025-10-02,,29,5,27.55
105765,5765,Enterprise,Annual,Active,2021-04-26,,199,0,199.0
105766,5766,Pro,Annual,Cancelled,2020-05-31,2026-01-31,79,0,79.0
105767,5767,Pro,Annual,Active,2024-02-10,,79,0,79.0
105768,5768,Enterprise,Annual,Active,2020-08-29,,199,0,199.0
105769,5769,Pro,Annual,Active,2022-05-21,,79,0,79.0
105770,5770,Enterprise,Annual,Active,2020-03-02,,199,10,179.1
105771,5771,Pro,Annual,Active,2022-12-17,,79,0,79.0
105772,5772,Starter,Monthly,Active,2025-01-05,,29,0,29.0
105773,5773,Enterprise,Annual,Active,2020-05-01,,199,0,199.0
105774,5774,Starter,Monthly,Active,2023-02-15,,29,0,29.0
105775,5775,Starter,Monthly,Active,2025-08-03,,29,10,26.1
105776,5776,Enterprise,Annual,Active,2021-03-27,,199,0,199.0
105777,5777,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105778,5778,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105779,5779,Starter,Monthly,Active,2025-12-01,,29,0,29.0
105780,5780,Pro,Annual,Cancelled,2022-10-18,2026-01-18,79,5,75.05
105781,5781,Pro,Annual,Active,2021-08-24,,79,0,79.0
105782,5782,Starter,Monthly,Active,2023-10-13,,29,0,29.0
105783,5783,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105784,5784,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105785,5785,Starter,Monthly,Active,2024-07-09,,29,0,29.0
105786,5786,Enterprise,Annual,Active,2022-03-22,,199,0,199.0
105787,5787,Enterprise,Annual,Active,2020-02-01,,199,5,189.05
105788,5788,Starter,Monthly,Cancelled,2023-01-16,2026-01-16,29,0,29.0
105789,5789,Starter,Monthly,Active,2025-09-02,,29,0,29.0
105790,5790,Enterprise,Annual,Active,2023-12-12,,199,0,199.0
105791,5791,Starter,Monthly,Active,2022-09-18,,29,15,24.65
105792,5792,Starter,Monthly,Active,2020-10-28,,29,15,24.65
105793,5793,Starter,Monthly,Cancelled,2024-10-07,2026-01-07,29,0,29.0
105794,5794,Starter,Monthly,Active,2024-11-06,,29,0,29.0
105795,5795,Enterprise,Annual,Active,2020-02-01,,199,10,179.1
105796,5796,Starter,Monthly,Active,2022-10-18,,29,0,29.0
105797,5797,Enterprise,Annual,Active,2022-02-20,,199,0,199.0
105798,5798,Starter,Monthly,Active,2024-06-09,,29,0,29.0
105799,5799,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,0,29.0
105800,5800,Starter,Monthly,Cancelled,2024-12-06,2026-01-06,29,10,26.1
105801,5801,Starter,Monthly,Active,2024-08-08,,29,10,26.1
105802,5802,Starter,Monthly,Active,2023-03-17,,29,10,26.1
105803,5803,Starter,Monthly,Active,2022-07-20,,29,0,29.0
105804,5804,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,0,29.0
105805,5805,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
105806,5806,Starter,Monthly,Active,2024-06-09,,29,10,26.1
105807,5807,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
105808,5808,Enterprise,Annual,Active,2021-04-26,,199,15,169.15
105809,5809,Enterprise,Annual,Active,2020-02-01,,199,10,179.1
105810,5810,Starter,Monthly,Active,2025-07-04,,29,0,29.0
105811,5811,Starter,Monthly,Cancelled,2024-08-08,2026-01-08,29,0,29.0
105812,5812,Enterprise,Annual,Active,2020-12-27,,199,0,199.0
105813,5813,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105814,5814,Enterprise,Annual,Active,2022-01-21,,199,10,179.1
105815,5815,Starter,Monthly,Active,2024-09-07,,29,0,29.0
105816,5816,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,10,26.1
105817,5817,Starter,Monthly,Active,2025-10-02,,29,0,29.0
105818,5818,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105819,5819,Enterprise,Annual,Active,2020-08-29,,199,5,189.05
105820,5820,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
105821,5821,Pro,Annual,Active,2021-01-26,,79,0,79.0
105822,5822,Pro,Annual,Active,2020-05-01,,79,5,75.05
105823,5823,Starter,Monthly,Active,2023-02-15,,29,5,27.55
105824,5824,Starter,Monthly,Active,2024-03-11,,29,0,29.0
105825,5825,Enterprise,Annual,Active,2020-07-30,,199,0,199.0
105826,5826,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105827,5827,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105828,5828,Starter,Monthly,Active,2023-03-17,,29,0,29.0
105829,5829,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105830,5830,Pro,Annual,Active,2023-06-15,,79,0,79.0
105831,5831,Pro,Annual,Active,2023-07-15,,79,0,79.0
105832,5832,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,5,27.55
105833,5833,Starter,Monthly,Cancelled,2024-05-10,2026-01-10,29,5,27.55
105834,5834,Starter,Monthly,Active,2024-06-09,,29,0,29.0
105835,5835,Starter,Monthly,Active,2020-08-29,,29,0,29.0
105836,5836,Enterprise,Annual,Active,2023-07-15,,199,0,199.0
105837,5837,Pro,Annual,Active,2025-07-04,,79,0,79.0
105838,5838,Starter,Monthly,Active,2025-11-01,,29,10,26.1
105839,5839,Starter,Monthly,Active,2021-08-24,,29,0,29.0
105840,5840,Starter,Monthly,Active,2025-06-04,,29,0,29.0
105841,5841,Pro,Annual,Active,2020-12-27,,79,0,79.0
105842,5842,Pro,Annual,Cancelled,2020-04-01,2026-02-01,79,0,79.0
105843,5843,Starter,Monthly,Active,2024-12-06,,29,0,29.0
105844,5844,Pro,Annual,Active,2023-02-15,,79,5,75.05
105845,5845,Starter,Monthly,Active,2025-11-01,,29,0,29.0
105846,5846,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,0,29.0
105847,5847,Starter,Monthly,Active,2025-10-02,,29,0,29.0
105848,5848,Pro,Annual,Active,2020-11-27,,79,0,79.0
105849,5849,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105850,5850,Enterprise,Annual,Active,2020-10-28,,199,0,199.0
105851,5851,Starter,Monthly,Cancelled,2024-05-10,2026-01-10,29,0,29.0
105852,5852,Pro,Annual,Active,2023-02-15,,79,0,79.0
105853,5853,Starter,Monthly,Cancelled,2024-04-10,2026-01-10,29,0,29.0
105854,5854,Pro,Annual,Active,2020-11-27,,79,0,79.0
105855,5855,Starter,Monthly,Active,2024-10-07,,29,0,29.0
105856,5856,Starter,Monthly,Active,2021-06-25,,29,0,29.0
105857,5857,Starter,Monthly,Active,2025-02-04,,29,0,29.0
105858,5858,Starter,Monthly,Cancelled,2024-08-08,2026-01-08,29,5,27.55
105859,5859,Pro,Annual,Active,2020-12-27,,79,0,79.0
105860,5860,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
105861,5861,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
105862,5862,Enterprise,Annual,Active,2023-02-15,,199,5,189.05
105863,5863,Starter,Monthly,Active,2024-08-08,,29,5,27.55
105864,5864,Starter,Monthly,Cancelled,2024-04-10,2026-01-10,29,0,29.0
105865,5865,Enterprise,Annual,Active,2022-02-20,,199,5,189.05
105866,5866,Starter,Monthly,Active,2025-10-02,,29,0,29.0
105867,5867,Starter,Monthly,Active,2025-10-02,,29,10,26.1
105868,5868,Enterprise,Annual,Active,2022-05-21,,199,0,199.0
105869,5869,Starter,Monthly,Active,2025-12-01,,29,0,29.0
105870,5870,Pro,Annual,Active,2022-05-21,,79,0,79.0
105871,5871,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,0,29.0
105872,5872,Starter,Monthly,Cancelled,2024-01-11,2026-01-11,29,5,27.55
105873,5873,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105874,5874,Starter,Monthly,Active,2024-07-09,,29,0,29.0
105875,5875,Starter,Monthly,Cancelled,2025-03-06,2026-01-06,29,0,29.0
105876,5876,Enterprise,Annual,Active,2020-08-29,,199,0,199.0
105877,5877,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
105878,5878,Pro,Annual,Cancelled,2021-08-24,2026-01-24,79,15,67.15
105879,5879,Pro,Annual,Active,2025-10-02,,79,0,79.0
105880,5880,Enterprise,Annual,Active,2023-04-16,,199,5,189.05
105881,5881,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,0,29.0
105882,5882,Pro,Annual,Active,2023-03-17,,79,15,67.15
105883,5883,Enterprise,Annual,Active,2024-11-06,,199,0,199.0
105884,5884,Starter,Monthly,Active,2024-12-06,,29,15,24.65
105885,5885,Pro,Annual,Cancelled,2022-03-22,2026-01-22,79,0,79.0
105886,5886,Pro,Annual,Active,2024-02-10,,79,5,75.05
105887,5887,Enterprise,Annual,Active,2022-02-20,,199,0,199.0
105888,5888,Starter,Monthly,Active,2024-08-08,,29,0,29.0
105889,5889,Starter,Monthly,Cancelled,2021-12-22,2026-01-22,29,5,27.55
105890,5890,Starter,Monthly,Active,2021-02-25,,29,0,29.0
105891,5891,Enterprise,Annual,Active,2020-05-01,,199,10,179.1
105892,5892,Pro,Annual,Cancelled,2025-02-04,2026-01-04,79,0,79.0
105893,5893,Starter,Monthly,Active,2025-03-06,,29,10,26.1
105894,5894,Enterprise,Annual,Active,2025-01-05,,199,0,199.0
105895,5895,Starter,Monthly,Cancelled,2022-04-21,2026-01-21,29,0,29.0
105896,5896,Starter,Monthly,Active,2022-10-18,,29,0,29.0
105897,5897,Enterprise,Annual,Active,2020-03-02,,199,5,189.05
105898,5898,Enterprise,Annual,Active,2020-03-02,,199,10,179.1
105899,5899,Pro,Annual,Active,2023-04-16,,79,5,75.05
105900,5900,Starter,Monthly,Active,2020-06-30,,29,5,27.55
105901,5901,Starter,Monthly,Cancelled,2022-12-17,2026-01-17,29,15,24.65
105902,5902,Starter,Monthly,Cancelled,2021-12-22,2026-01-22,29,5,27.55
105903,5903,Starter,Monthly,Active,2025-04-05,,29,10,26.1
105904,5904,Enterprise,Annual,Active,2021-09-23,,199,5,189.05
105905,5905,Pro,Annual,Active,2020-04-01,,79,5,75.05
105906,5906,Starter,Monthly,Active,2025-12-01,,29,0,29.0
105907,5907,Starter,Monthly,Cancelled,2024-11-06,2026-01-06,29,0,29.0
105908,5908,Starter,Monthly,Active,2025-12-01,,29,0,29.0
105909,5909,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105910,5910,Pro,Annual,Active,2021-09-23,,79,0,79.0
105911,5911,Starter,Monthly,Active,2025-07-04,,29,5,27.55
105912,5912,Starter,Monthly,Active,2025-06-04,,29,0,29.0
105913,5913,Starter,Monthly,Cancelled,2022-02-20,2026-01-20,29,0,29.0
105914,5914,Pro,Annual,Active,2023-11-12,,79,0,79.0
105915,5915,Starter,Monthly,Active,2023-12-12,,29,0,29.0
105916,5916,Enterprise,Annual,Active,2020-05-01,,199,0,199.0
105917,5917,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105918,5918,Starter,Monthly,Active,2025-09-02,,29,0,29.0
105919,5919,Enterprise,Annual,Active,2021-02-25,,199,0,199.0
105920,5920,Enterprise,Annual,Active,2020-06-30,,199,0,199.0
105921,5921,Starter,Monthly,Active,2023-11-12,,29,0,29.0
105922,5922,Pro,Annual,Active,2023-10-13,,79,0,79.0
105923,5923,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105924,5924,Starter,Monthly,Active,2025-07-04,,29,0,29.0
105925,5925,Enterprise,Annual,Active,2020-11-27,,199,0,199.0
105926,5926,Pro,Annual,Active,2024-05-10,,79,0,79.0
105927,5927,Starter,Monthly,Active,2025-07-04,,29,5,27.55
105928,5928,Enterprise,Annual,Active,2021-10-23,,199,15,169.15
105929,5929,Enterprise,Annual,Active,2020-12-27,,199,5,189.05
105930,5930,Starter,Monthly,Active,2020-11-27,,29,5,27.55
105931,5931,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105932,5932,Starter,Monthly,Cancelled,2024-12-06,2026-01-06,29,0,29.0
105933,5933,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,0,29.0
105934,5934,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,5,27.55
105935,5935,Starter,Monthly,Cancelled,2023-11-12,2026-01-12,29,0,29.0
105936,5936,Starter,Monthly,Active,2024-12-06,,29,0,29.0
105937,5937,Enterprise,Annual,Active,2022-11-17,,199,0,199.0
105938,5938,Starter,Monthly,Cancelled,2025-05-05,2026-01-05,29,0,29.0
105939,5939,Starter,Monthly,Active,2023-03-17,,29,0,29.0
105940,5940,Starter,Monthly,Active,2024-07-09,,29,5,27.55
105941,5941,Pro,Annual,Active,2021-05-26,,79,5,75.05
105942,5942,Starter,Monthly,Active,2023-01-16,,29,0,29.0
105943,5943,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,0,29.0
105944,5944,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
105945,5945,Starter,Monthly,Cancelled,2025-01-05,2026-01-05,29,0,29.0
105946,5946,Starter,Monthly,Active,2021-04-26,,29,5,27.55
105947,5947,Pro,Annual,Cancelled,2022-07-20,2026-01-20,79,0,79.0
105948,5948,Enterprise,Annual,Cancelled,2023-04-16,2026-01-16,199,0,199.0
105949,5949,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
105950,5950,Starter,Monthly,Active,2020-05-31,,29,0,29.0
105951,5951,Starter,Monthly,Active,2025-12-01,,29,5,27.55
105952,5952,Starter,Monthly,Active,2022-12-17,,29,5,27.55
105953,5953,Starter,Monthly,Active,2025-09-02,,29,0,29.0
105954,5954,Starter,Monthly,Active,2025-12-01,,29,5,27.55
105955,5955,Starter,Monthly,Active,2024-05-10,,29,0,29.0
105956,5956,Enterprise,Annual,Active,2020-02-01,,199,15,169.15
105957,5957,Starter,Monthly,Cancelled,2023-06-15,2026-01-15,29,10,26.1
105958,5958,Starter,Monthly,Cancelled,2024-07-09,2026-01-09,29,10,26.1
105959,5959,Starter,Monthly,Active,2025-02-04,,29,5,27.55
105960,5960,Enterprise,Annual,Active,2023-04-16,,199,5,189.05
105961,5961,Pro,Annual,Active,2020-11-27,,79,0,79.0
105962,5962,Starter,Monthly,Active,2025-12-01,,29,0,29.0
105963,5963,Starter,Monthly,Active,2024-09-07,,29,0,29.0
105964,5964,Pro,Annual,Active,2024-03-11,,79,0,79.0
105965,5965,Starter,Monthly,Active,2021-12-22,,29,0,29.0
105966,5966,Pro,Annual,Active,2023-01-16,,79,10,71.1
105967,5967,Starter,Monthly,Cancelled,2022-07-20,2026-01-20,29,0,29.0
105968,5968,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,0,29.0
105969,5969,Pro,Annual,Cancelled,2025-01-05,2026-01-05,79,0,79.0
105970,5970,Starter,Monthly,Active,2023-06-15,,29,0,29.0
105971,5971,Starter,Monthly,Active,2025-08-03,,29,0,29.0
105972,5972,Enterprise,Annual,Active,2020-07-30,,199,0,199.0
105973,5973,Starter,Monthly,Cancelled,2024-10-07,2026-01-07,29,0,29.0
105974,5974,Enterprise,Annual,Active,2020-09-28,,199,5,189.05
105975,5975,Starter,Monthly,Active,2025-03-06,,29,5,27.55
105976,5976,Starter,Monthly,Cancelled,2025-06-04,2026-01-04,29,15,24.65
105977,5977,Starter,Monthly,Active,2023-08-14,,29,0,29.0
105978,5978,Enterprise,Annual,Active,2021-04-26,,199,0,199.0
105979,5979,Starter,Monthly,Active,2022-03-22,,29,10,26.1
105980,5980,Enterprise,Annual,Active,2021-08-24,,199,0,199.0
105981,5981,Pro,Annual,Active,2024-08-08,,79,10,71.1
105982,5982,Enterprise,Annual,Active,2022-11-17,,199,15,169.15
105983,5983,Pro,Annual,Active,2024-10-07,,79,10,71.1
105984,5984,Starter,Monthly,Active,2024-03-11,,29,15,24.65
105985,5985,Starter,Monthly,Cancelled,2024-11-06,2026-01-06,29,0,29.0
105986,5986,Pro,Annual,Active,2021-04-26,,79,0,79.0
105987,5987,Starter,Monthly,Active,2025-02-04,,29,0,29.0
105988,5988,Enterprise,Annual,Active,2025-12-01,,199,5,189.05
105989,5989,Enterprise,Annual,Active,2025-01-05,,199,0,199.0
105990,5990,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,5,27.55
105991,5991,Starter,Monthly,Active,2023-01-16,,29,0,29.0
105992,5992,Starter,Monthly,Cancelled,2024-09-07,2026-01-07,29,5,27.55
105993,5993,Pro,Annual,Cancelled,2020-08-29,2026-01-29,79,0,79.0
105994,5994,Starter,Monthly,Active,2025-11-01,,29,0,29.0
105995,5995,Starter,Monthly,Cancelled,2022-07-20,2026-01-20,29,15,24.65
105996,5996,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
105997,5997,Enterprise,Annual,Active,2020-11-27,,199,0,199.0
105998,5998,Starter,Monthly,Active,2025-07-04,,29,10,26.1
105999,5999,Enterprise,Annual,Active,2022-01-21,,199,0,199.0
106000,6000,Enterprise,Annual,Active,2023-02-15,,199,0,199.0
106001,6001,Pro,Annual,Active,2021-09-23,,79,5,75.05
106002,6002,Starter,Monthly,Active,2025-12-01,,29,5,27.55
106003,6003,Starter,Monthly,Cancelled,2025-07-04,2026-01-04,29,0,29.0
106004,6004,Enterprise,Annual,Active,2020-03-02,,199,5,189.05
106005,6005,Pro,Annual,Active,2020-06-30,,79,0,79.0
106006,6006,Pro,Annual,Active,2021-01-26,,79,0,79.0
106007,6007,Starter,Monthly,Active,2024-02-10,,29,0,29.0
106008,6008,Pro,Annual,Active,2022-10-18,,79,0,79.0
106009,6009,Pro,Annual,Active,2024-10-07,,79,0,79.0
106010,6010,Starter,Monthly,Cancelled,2021-08-24,2026-01-24,29,15,24.65
106011,6011,Enterprise,Annual,Active,2024-01-11,,199,0,199.0
106012,6012,Starter,Monthly,Active,2022-12-17,,29,10,26.1
106013,6013,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,0,29.0
106014,6014,Pro,Annual,Active,2021-11-22,,79,0,79.0
106015,6015,Pro,Annual,Active,2021-07-25,,79,0,79.0
106016,6016,Starter,Monthly,Active,2025-10-02,,29,0,29.0
106017,6017,Pro,Annual,Cancelled,2020-05-31,2026-01-31,79,5,75.05
106018,6018,Starter,Monthly,Active,2025-08-03,,29,5,27.55
106019,6019,Enterprise,Annual,Active,2023-04-16,,199,0,199.0
106020,6020,Pro,Annual,Active,2022-08-19,,79,0,79.0
106021,6021,Pro,Annual,Active,2023-03-17,,79,0,79.0
106022,6022,Starter,Monthly,Active,2024-12-06,,29,0,29.0
106023,6023,Starter,Monthly,Active,2024-05-10,,29,0,29.0
106024,6024,Enterprise,Annual,Active,2021-10-23,,199,10,179.1
106025,6025,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,0,29.0
106026,6026,Starter,Monthly,Active,2022-08-19,,29,0,29.0
106027,6027,Starter,Monthly,Active,2024-12-06,,29,0,29.0
106028,6028,Enterprise,Annual,Active,2023-02-15,,199,0,199.0
106029,6029,Starter,Monthly,Cancelled,2025-01-05,2026-01-05,29,5,27.55
106030,6030,Starter,Monthly,Active,2025-09-02,,29,10,26.1
106031,6031,Starter,Monthly,Cancelled,2022-06-20,2026-01-20,29,0,29.0
106032,6032,Starter,Monthly,Active,2025-01-05,,29,15,24.65
106033,6033,Starter,Monthly,Cancelled,2020-05-31,2026-01-31,29,0,29.0
106034,6034,Starter,Monthly,Cancelled,2023-12-12,2026-01-12,29,0,29.0
106035,6035,Pro,Annual,Active,2025-06-04,,79,15,67.15
106036,6036,Pro,Annual,Cancelled,2020-07-30,2026-01-30,79,0,79.0
106037,6037,Pro,Annual,Active,2021-08-24,,79,0,79.0
106038,6038,Starter,Monthly,Active,2020-10-28,,29,0,29.0
106039,6039,Enterprise,Annual,Cancelled,2020-04-01,2026-02-01,199,0,199.0
106040,6040,Starter,Monthly,Cancelled,2023-10-13,2026-01-13,29,0,29.0
106041,6041,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
106042,6042,Starter,Monthly,Active,2025-08-03,,29,5,27.55
106043,6043,Pro,Annual,Active,2022-12-17,,79,5,75.05
106044,6044,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,0,29.0
106045,6045,Starter,Monthly,Active,2025-01-05,,29,0,29.0
106046,6046,Pro,Annual,Active,2022-11-17,,79,0,79.0
106047,6047,Starter,Monthly,Active,2025-04-05,,29,10,26.1
106048,6048,Starter,Monthly,Active,2024-12-06,,29,5,27.55
106049,6049,Starter,Monthly,Cancelled,2023-08-14,2026-01-14,29,0,29.0
106050,6050,Enterprise,Annual,Active,2022-02-20,,199,5,189.05
106051,6051,Starter,Monthly,Active,2020-12-27,,29,0,29.0
