user_id,customer_id,gender,senior_citizen,partner,dependents,signup_date,country,industry,company_size,acquisition_channel,device_type
6084,1468-DEFNC,Male,1,Yes,Yes,2020-09-28,United States,Retail,Enterprise,Referral,Mobile
6085,5119-KEPFY,Male,0,Yes,No,2023-01-16,United States,Healthcare,SMB,Email Campaign,Desktop
6086,8364-TRMMK,Female,0,No,No,2025-10-02,Canada,Education,Mid-Market,,Mobile
6087,0916-KNFAJ,Male,0,Yes,No,2020-12-27,India,Healthcare,Enterprise,Partner,
6088,8319-QBEHW,Male,0,No,Yes,2023-11-12,United States,Manufacturing,Startup,Email Campaign,Desktop
6089,3063-QFSZL,Female,0,No,No,2025-12-01,Germany,Education,SMB,Google Ads,Mobile
6090,8775-LHDJH,Female,1,Yes,No,2025-12-01,United States,Manufacturing,Mid-Market,Email Campaign,Desktop
6091,9625-QNLUX,Male,0,Yes,Yes,2020-05-31,United States,Technology,SMB,Google Ads,Desktop
6092,3097-NQYSN,Male,1,Yes,No,2025-11-01,India,Technology,SMB,Referral,Mobile
6093,4024-CSNBY,Female,0,Yes,No,2020-02-01,United States,Retail,SMB,Referral,Tablet
6094,7110-BDTWG,Female,0,Yes,No,2020-03-02,United Kingdom,Finance,SMB,Google Ads,Mobile
6095,7493-GVFIO,Male,0,No,No,2021-04-26,United States,Manufacturing,SMB,LinkedIn,Mobile
6096,0690-SRQID,Male,0,No,No,2025-09-02,Germany,Manufacturing,SMB,Partner,Tablet
6097,9605-WGJVW,Female,1,No,No,2025-12-01,United States,Technology,Startup,Email Campaign,Mobile
6098,9114-DPSIA,Male,0,Yes,Yes,2020-02-01,India,Manufacturing,Startup,Partner,Tablet
6099,4700-UBQMV,Male,0,Yes,Yes,2024-04-10,United States,Finance,Startup,Partner,Desktop
6100,7711-GQBZC,Female,0,Yes,Yes,2020-03-02,India,Healthcare,Startup,Organic Search,Mobile
6101,3565-UNOCC,Female,1,Yes,No,2023-08-14,United States,Healthcare,SMB,Referral,Desktop
6102,4627-MIHJH,Female,1,No,No,2020-05-01,Germany,Finance,Startup,Email Campaign,Mobile
6103,9795-NREXC,Female,0,Yes,No,2020-09-28,United States,Manufacturing,Startup,Partner,Mobile
6104,8573-CGOCC,Male,0,No,No,2024-09-07,Australia,Manufacturing,Mid-Market,Email Campaign,Desktop
6105,7356-AYNJP,Female,0,No,No,2025-09-02,United States,Manufacturing,Mid-Market,Partner,Mobile
6106,9249-FXSCK,Female,0,No,No,2021-09-23,United States,Retail,Mid-Market,Referral,Mobile
6107,5493-SDRDQ,Male,0,No,No,2025-11-01,Canada,Education,Enterprise,Partner,Mobile
6108,6286-SUUWT,Male,0,No,No,2025-12-01,United States,Finance,Startup,,Desktop
6109,4819-HJPIW,Male,0,No,No,2024-07-09,United States,Finance,Startup,Referral,Mobile
6110,8654-DHAOW,Female,0,No,No,2025-11-01,Australia,Finance,Startup,Email Campaign,Desktop
6111,5438-QMDDL,Female,0,Yes,No,2024-06-09,Australia,Finance,Enterprise,LinkedIn,Mobile
6112,9812-GHVRI,Female,0,No,No,2022-09-18,United States,Finance,Mid-Market,Partner,Desktop
6113,5553-AOINX,Female,1,Yes,Yes,2020-07-30,Australia,Manufacturing,Startup,Google Ads,Desktop
6114,1228-ZLNBX,Male,0,No,No,2024-04-10,Canada,Retail,Startup,Referral,Desktop
6115,4226-KKDON,Male,0,No,No,2025-05-05,United States,Technology,SMB,Organic Search,Desktop
6116,3831-YCPUO,Female,0,Yes,Yes,2020-02-01,Germany,Manufacturing,Startup,Referral,Mobile
6117,7445-WMRBW,Female,0,No,No,2022-01-21,Germany,Manufacturing,SMB,Email Campaign,Desktop
6118,3308-DGHKL,Male,0,No,No,2020-05-01,Australia,Education,Enterprise,Email Campaign,Mobile
6119,9924-JPRMC,Male,0,No,No,2020-02-01,United States,Technology,SMB,Organic Search,Tablet
6120,0080-EMYVY,Female,0,No,No,2024-11-06,Germany,Finance,Enterprise,Google Ads,Mobile
6121,6218-KNUBD,Male,0,No,No,2025-07-04,United States,Technology,SMB,Email Campaign,Desktop
6122,7337-CINUD,Female,0,Yes,Yes,2025-05-05,United States,Retail,SMB,Google Ads,Mobile
6123,7609-NRNCA,Female,0,No,No,2024-08-08,United States,Healthcare,Mid-Market,Google Ads,Desktop
6124,0623-EJQEG,Male,0,No,No,2020-08-29,Australia,Manufacturing,SMB,Referral,Desktop
6125,7153-CHRBV,Female,0,Yes,Yes,2021-04-26,India,Technology,SMB,Google Ads,Mobile
6126,0871-URUWO,Male,0,Yes,No,2024-12-06,India,Education,Mid-Market,Partner,Desktop
6127,9190-MFJLN,Male,1,No,No,2024-06-09,Canada,Retail,Mid-Market,Email Campaign,
6128,6198-PNNSZ,Female,0,Yes,No,2021-05-26,United States,Healthcare,Startup,Email Campaign,Desktop
6129,3317-VLGQT,Female,0,Yes,No,2024-11-06,United States,Retail,Startup,LinkedIn,Desktop
6130,4132-POCZS,Male,0,Yes,No,2021-09-23,United States,Finance,SMB,Google Ads,Desktop
6131,5614-DNZCE,Female,0,No,No,2021-03-27,United States,Healthcare,Enterprise,LinkedIn,Mobile
6132,1095-JUDTC,Female,1,No,No,2022-02-20,India,Education,Enterprise,Referral,
6133,3896-RCYYE,Female,0,No,No,2020-06-30,Canada,Healthcare,Startup,LinkedIn,Desktop
6134,9638-JIQYA,Male,0,No,No,2025-11-01,United States,Education,Startup,Google Ads,Mobile
6135,3258-SANFR,Male,1,No,No,2025-07-04,United States,Finance,Enterprise,Email Campaign,Tablet
6136,3726-TBHQT,Male,0,Yes,Yes,2020-03-02,United States,Education,Startup,Referral,Mobile
6137,3190-ITQXP,Female,0,Yes,Yes,2022-03-22,United States,Retail,Startup,Google Ads,Desktop
6138,0870-VEMYL,Female,0,No,No,2025-08-03,Australia,Technology,Startup,Referral,Desktop
6139,4833-QTJNO,Male,1,Yes,No,2020-06-30,United Kingdom,Retail,Startup,Organic Search,Mobile
6140,3039-MJSLN,Male,0,No,Yes,2025-10-02,India,Manufacturing,SMB,Google Ads,Mobile
6141,0178-CIIKR,Female,0,No,No,2025-10-02,Canada,Retail,SMB,Organic Search,Tablet
6142,5385-SUIRI,Male,1,Yes,No,2021-09-23,United States,Healthcare,SMB,LinkedIn,Desktop
6143,3982-XWFZQ,Female,0,Yes,No,2022-07-20,United States,Finance,Enterprise,Google Ads,Desktop
6144,5774-QPLTF,Male,0,Yes,Yes,2021-11-22,India,Manufacturing,Startup,Organic Search,Desktop
6145,2322-VCZHZ,Male,1,Yes,No,2024-02-10,India,Manufacturing,Startup,Partner,
6146,5010-IPEAQ,Female,0,Yes,Yes,2020-06-30,United States,Manufacturing,Mid-Market,Email Campaign,Desktop
6147,4009-ALQFH,Female,0,No,No,2023-12-12,Canada,Technology,Mid-Market,LinkedIn,
6148,6383-ZTSIW,Female,1,Yes,No,2022-10-18,Canada,Education,Startup,Google Ads,Desktop
6149,8990-YOZLV,Female,0,No,No,2020-05-01,United Kingdom,Healthcare,Startup,,Desktop
6150,3069-SSVSN,Female,0,No,No,2025-12-01,Australia,Finance,Startup,Email Campaign,Desktop
6151,5222-IMUKT,Male,0,No,No,2023-05-16,United Kingdom,Technology,SMB,Email Campaign,Desktop
6152,3627-FCRDW,Female,0,No,No,2025-04-05,Canada,Retail,Startup,Organic Search,Mobile
6153,7562-GSUHK,Female,0,No,No,2024-09-07,United States,Finance,SMB,Organic Search,Mobile
6154,6685-XSHHU,Male,0,Yes,Yes,2021-01-26,United States,Manufacturing,Startup,Organic Search,Desktop
6155,8901-UPRHR,Female,0,Yes,Yes,2020-02-01,United States,Finance,Mid-Market,Referral,Desktop
6156,4903-UYAVB,Male,0,Yes,No,2025-08-03,United States,Finance,SMB,LinkedIn,Mobile
6157,0118-JPNOY,Female,1,No,No,2023-11-12,Germany,Retail,SMB,Google Ads,Mobile
6158,6776-TLWOI,Male,0,No,No,2025-10-02,Germany,Education,Startup,LinkedIn,Desktop
6159,3845-FXCYS,Male,0,No,No,2025-11-01,United States,Healthcare,Startup,Email Campaign,Mobile
6160,5857-XRECV,Female,0,No,Yes,2025-11-01,India,Manufacturing,SMB,Partner,Desktop
6161,0725-CXOTM,Female,0,No,No,2023-01-16,United States,Education,Mid-Market,LinkedIn,Mobile
6162,4343-EJVQB,Male,0,No,No,2025-06-04,United States,Technology,Mid-Market,LinkedIn,Mobile
6163,9000-PLFUZ,Female,1,Yes,No,2021-01-26,United States,Manufacturing,Mid-Market,Organic Search,Desktop
6164,3427-GGZZI,Female,0,Yes,No,2024-06-09,United States,Healthcare,Startup,Email Campaign,Mobile
6165,7779-ORAEL,Male,1,Yes,No,2022-04-21,United States,Technology,SMB,LinkedIn,Desktop
6166,0644-OQMDK,Male,1,No,No,2025-09-02,Canada,Retail,Startup,Google Ads,Desktop
6167,4077-CROMM,Female,0,Yes,Yes,2023-06-15,United States,Education,Startup,Organic Search,Desktop
6168,3154-CFSZG,Male,0,Yes,Yes,2022-02-20,Australia,Manufacturing,Mid-Market,,Desktop
6169,2868-MZAGQ,Male,0,No,No,2025-12-01,United States,Finance,Mid-Market,Email Campaign,Mobile
6170,4847-QNOKA,Female,0,No,No,2025-12-01,United States,Healthcare,Mid-Market,Partner,Desktop
6171,2220-IAHLS,Female,0,No,No,2025-12-01,United States,Manufacturing,Mid-Market,Google Ads,Mobile
6172,1658-XUHBX,Female,1,Yes,Yes,2021-02-25,United Kingdom,Finance,Enterprise,Partner,Desktop
6173,6379-RXJRQ,Male,0,Yes,No,2025-03-06,United States,Manufacturing,Startup,Email Campaign,Desktop
6174,2378-HTWFW,Male,1,No,No,2023-02-15,India,Technology,Enterprise,Email Campaign,Desktop
6175,8650-RHRKE,Male,0,No,No,2025-09-02,Canada,Finance,SMB,Email Campaign,Desktop
6176,4377-VDHYI,Male,0,Yes,Yes,2023-05-16,Canada,Finance,Mid-Market,Partner,Tablet
6177,0475-RIJEP,Male,0,No,No,2022-06-20,United Kingdom,Manufacturing,SMB,Referral,Mobile
6178,1260-TTRXI,Male,0,No,No,2025-09-02,United States,Retail,SMB,Google Ads,Desktop
6179,3719-TDVQB,Female,1,Yes,No,2021-07-25,United States,Retail,Mid-Market,Email Campaign,Tablet
6180,6328-ZPBGN,Female,1,No,No,2025-02-04,United States,Education,Startup,Referral,Desktop
6181,0201-MIBOL,Female,1,No,No,2020-07-30,United Kingdom,Technology,Enterprise,Organic Search,Desktop
6182,4937-QPZPO,Male,0,Yes,Yes,2020-12-27,United States,Retail,Startup,Referral,Desktop
6183,2925-VDZHY,Male,0,Yes,Yes,2020-02-01,United States,Manufacturing,Startup,Organic Search,Tablet
6184,6981-TDRFT,Male,0,Yes,Yes,2022-05-21,Australia,Retail,Startup,,Mobile
6185,3413-CSSTH,Male,0,No,No,2022-08-19,United States,Education,Startup,Referral,Mobile
6186,8033-VCZGH,Male,0,Yes,No,2021-11-22,India,Healthcare,Startup,Partner,Mobile
6187,4789-KWMXN,Male,0,Yes,No,2022-02-20,India,Education,Startup,Email Campaign,Mobile
6188,0224-NIJLP,Male,0,Yes,Yes,2025-05-05,United States,Finance,SMB,Referral,Mobile
6189,7542-CYDDM,Male,0,No,No,2024-07-09,United States,Finance,SMB,Referral,Desktop
6190,4718-WXBGI,Male,0,Yes,Yes,2020-02-01,United States,Retail,Startup,,Desktop
6191,2867-UIMSS,Male,0,No,No,2025-12-01,Germany,Retail,Startup,Organic Search,Desktop
6192,8495-PRWFH,Female,1,No,No,2022-07-20,United Kingdom,Education,Enterprise,Email Campaign,Mobile
6193,0439-IFYUN,Female,1,No,No,2024-07-09,India,Education,Startup,Google Ads,
6194,5716-LIBJC,Female,0,No,Yes,2024-12-06,Australia,Manufacturing,Startup,Referral,Mobile
6195,2868-LLSKM,Female,0,Yes,Yes,2020-05-31,Germany,Technology,Startup,Google Ads,Desktop
6196,8111-RKSPX,Male,0,No,No,2025-09-02,United States,Manufacturing,Startup,Email Campaign,Desktop
6197,2988-QRAJY,Male,0,No,No,2020-05-01,United States,Finance,SMB,Partner,Mobile
6198,1585-MQSSU,Male,0,No,No,2024-08-08,India,Manufacturing,SMB,Email Campaign,Desktop
6199,0071-NDAFP,Male,0,Yes,Yes,2023-12-12,United States,Education,SMB,LinkedIn,Mobile
6200,2856-NNASM,Male,1,No,No,2022-06-20,United States,Manufacturing,Startup,Google Ads,Desktop
6201,7328-ZJAJO,Female,0,Yes,Yes,2021-02-25,Germany,Healthcare,SMB,LinkedIn,Mobile
6202,6458-CYIDZ,Female,1,No,No,2025-08-03,United States,Technology,Mid-Market,Google Ads,Mobile
6203,8559-CIZFV,Male,0,Yes,Yes,2024-04-10,Australia,Education,Startup,Partner,Mobile
6204,1090-PYKCI,Female,0,Yes,Yes,2020-05-01,Germany,Retail,Startup,LinkedIn,Desktop
6205,3058-WQDRE,Male,0,No,No,2024-12-06,United States,Manufacturing,Startup,LinkedIn,Mobile
6206,7547-EKNFS,Male,0,Yes,No,2022-07-20,Australia,Education,SMB,Google Ads,Desktop
6207,2279-AXJJK,Male,0,Yes,No,2021-09-23,United States,Retail,Startup,Email Campaign,Tablet
6208,6769-DYBQN,Male,1,No,No,2022-03-22,United States,Retail,SMB,Organic Search,Desktop
6209,0909-SELIE,Male,0,Yes,No,2020-12-27,United States,Finance,Startup,Email Campaign,Desktop
6210,3417-TSCIC,Male,0,No,No,2023-08-14,United States,Finance,Startup,Organic Search,Mobile
6211,1042-HFUCW,Female,0,No,Yes,2023-12-12,Canada,Education,Startup,Google Ads,Desktop
6212,4439-JMPMT,Female,0,Yes,Yes,2025-08-03,United States,Education,Startup,Referral,Mobile
6213,6537-OTKMY,Male,0,No,No,2024-10-07,United States,Healthcare,Startup,Email Campaign,Desktop
6214,8999-EXMNO,Female,0,Yes,Yes,2024-06-09,United States,Technology,SMB,LinkedIn,Desktop
6215,6725-TPKJO,Male,0,No,No,2022-05-21,India,Technology,SMB,Email Campaign,Tablet
6216,2446-BEGGB,Female,1,No,No,2025-07-04,India,Education,SMB,Google Ads,Tablet
6217,7162-WPHPM,Male,0,Yes,Yes,2021-03-27,United States,Finance,Mid-Market,Referral,Desktop
6218,1599-MMYRQ,Male,0,Yes,Yes,2020-11-27,United States,Manufacturing,Mid-Market,Referral,Desktop
6219,8821-KVZKQ,Female,0,Yes,Yes,2020-04-01,United States,Healthcare,SMB,Email Campaign,Desktop
6220,1496-GGSUK,Female,1,No,No,2025-12-01,United States,Technology,Enterprise,Email Campaign,Desktop
6221,6434-TTGJP,Male,0,Yes,Yes,2025-03-06,India,Education,Startup,Partner,Desktop
6222,0042-JVWOJ,Male,0,No,No,2023-11-12,Germany,Finance,Startup,Email Campaign,Desktop
6223,0130-SXOUN,Male,0,No,No,2020-07-30,United States,Finance,SMB,Google Ads,Mobile
6224,2575-GFSOE,Female,0,Yes,Yes,2025-06-04,United States,Finance,SMB,Organic Search,Desktop
6225,2330-PQGDQ,Male,0,Yes,Yes,2021-10-23,United States,Manufacturing,SMB,Partner,Mobile
6226,1452-UZOSF,Male,0,Yes,Yes,2020-02-01,United Kingdom,Retail,Startup,Organic Search,Mobile
6227,2097-YVPKN,Male,0,No,No,2020-08-29,United States,Manufacturing,SMB,LinkedIn,Mobile
6228,2842-JTCCU,Male,0,No,No,2025-11-01,Australia,Finance,Enterprise,Google Ads,Desktop
6229,8597-CTXVJ,Male,0,No,Yes,2020-04-01,India,Education,Startup,Partner,Mobile
6230,6631-HMANX,Male,0,Yes,No,2020-02-01,United States,Healthcare,Enterprise,,Mobile
6231,9962-BFPDU,Female,0,Yes,Yes,2025-12-01,United Kingdom,Manufacturing,SMB,Partner,Mobile
6232,3296-SILRA,Female,1,Yes,No,2025-12-01,Australia,Education,Startup,LinkedIn,Desktop
6233,9681-OXGVC,Female,0,No,No,2025-08-03,United Kingdom,Finance,SMB,Referral,Desktop
6234,6394-HHHZM,Male,0,No,No,2025-10-02,United States,Healthcare,SMB,Partner,Mobile
6235,5995-LFTLE,Male,0,No,No,2021-03-27,United States,Technology,SMB,Referral,Mobile
6236,5180-UCIIQ,Male,1,Yes,Yes,2024-03-11,India,Technology,SMB,Email Campaign,Tablet
6237,1932-UEDCX,Male,1,Yes,No,2023-04-16,United Kingdom,Education,SMB,,Desktop
6238,7153-OANIO,Male,0,No,No,2025-12-01,Germany,Healthcare,Startup,Partner,Desktop
6239,5188-HGMLP,Male,1,Yes,No,2021-07-25,India,Education,Startup,Referral,Desktop
6240,0665-XHDJU,Male,0,Yes,No,2020-02-01,India,Healthcare,Startup,Google Ads,Desktop
6241,6521-YYTYI,Male,0,No,Yes,2025-12-01,Australia,Healthcare,Enterprise,Email Campaign,Desktop
6242,8878-HMWBV,Male,0,No,No,2025-10-02,United States,Education,Startup,Email Campaign,Mobile
6243,8265-HKSOW,Female,0,Yes,Yes,2020-02-01,Canada,Healthcare,Mid-Market,LinkedIn,Mobile
6244,3544-FBCAS,Female,0,Yes,Yes,2020-02-01,Germany,Manufacturing,Startup,Email Campaign,Desktop
6245,5331-RGMTT,Male,1,Yes,No,2021-07-25,India,Finance,Startup,,Mobile
6246,4759-PXTAN,Female,0,Yes,No,2021-02-25,United Kingdom,Healthcare,Startup,Google Ads,Mobile
6247,7054-DMVAS,Male,0,No,No,2021-07-25,United States,Manufacturing,Startup,LinkedIn,Mobile
6248,3428-MMGUB,Male,0,No,No,2021-01-26,India,Healthcare,Enterprise,Organic Search,Mobile
6249,6549-BTYPG,Female,0,Yes,No,2021-01-26,Germany,Manufacturing,SMB,Referral,Mobile
6250,7823-JSOAG,Male,0,No,No,2025-10-02,United States,Education,Enterprise,Organic Search,Desktop
6251,3705-RHRFR,Female,0,Yes,No,2020-05-01,Canada,Technology,Mid-Market,,Mobile
6252,9374-YOLBJ,Female,0,Yes,Yes,2025-12-01,United States,Retail,SMB,Email Campaign,Mobile
6253,9074-KGVOX,Male,0,Yes,Yes,2021-11-22,United States,Healthcare,SMB,Google Ads,Desktop
6254,6128-DAFVY,Female,0,No,No,2021-05-26,United States,Retail,SMB,LinkedIn,Desktop
6255,9933-QRGTX,Female,0,Yes,No,2021-01-26,United States,Healthcare,SMB,Organic Search,Desktop
6256,4476-OSWTN,Male,1,Yes,No,2020-05-01,Canada,Education,Startup,Organic Search,Desktop
6257,3751-KTZEL,Female,0,No,No,2025-12-01,United Kingdom,Education,SMB,LinkedIn,Mobile
6258,1977-STDKI,Female,1,No,No,2025-12-01,Germany,Manufacturing,SMB,Partner,Desktop
6259,5066-GFJMM,Female,0,Yes,No,2025-10-02,India,Healthcare,Startup,Partner,
6260,2661-GKBTK,Male,0,Yes,Yes,2021-01-26,United States,Education,SMB,LinkedIn,Desktop
6261,0458-HEUZG,Female,0,No,No,2024-12-06,United States,Education,Mid-Market,Partner,Desktop
6262,7268-WNTCP,Male,0,Yes,Yes,2020-11-27,India,Healthcare,SMB,LinkedIn,Mobile
6263,0824-VWDPO,Female,0,No,No,2022-04-21,United States,Manufacturing,SMB,,Mobile
6264,8409-WQJUX,Female,0,No,No,2023-12-12,Australia,Manufacturing,Startup,LinkedIn,Desktop
6265,2578-JQPHZ,Male,0,No,No,2022-05-21,India,Manufacturing,Mid-Market,Referral,Tablet
6266,3278-FSIXX,Female,0,No,No,2025-11-01,Canada,Manufacturing,SMB,Google Ads,Desktop
6267,5813-UECBU,Male,1,No,No,2023-04-16,Australia,Technology,Enterprise,Google Ads,Mobile
6268,0328-GRPMV,Female,0,No,No,2025-12-01,United States,Healthcare,Enterprise,Referral,Mobile
6269,9746-UGFAC,Female,0,No,No,2024-03-11,United States,Technology,Enterprise,Organic Search,Desktop
6270,2946-KIQSP,Female,0,No,No,2023-02-15,United Kingdom,Education,Startup,Organic Search,Tablet
6271,0625-AFOHS,Female,0,Yes,Yes,2023-08-14,United States,Technology,Startup,Organic Search,Mobile
6272,6726-WEXXK,Male,1,Yes,No,2023-10-13,Australia,Manufacturing,Enterprise,Organic Search,Tablet
6273,4636-OLWOE,Male,0,No,Yes,2021-07-25,United States,Education,Mid-Market,Email Campaign,Desktop
6274,4342-HENTK,Female,1,No,No,2025-11-01,Canada,Technology,Enterprise,Referral,Desktop
6275,4685-ERGHK,Male,0,No,No,2021-04-26,United Kingdom,Technology,SMB,Google Ads,Mobile
6276,0885-HMGPY,Male,0,No,No,2020-11-27,Germany,Healthcare,SMB,Referral,Tablet
6277,5003-OKNNK,Female,0,Yes,Yes,2024-10-07,United States,Technology,Startup,Google Ads,Tablet
6278,4195-SMMNX,Male,0,No,No,2025-11-01,United States,Education,Mid-Market,Organic Search,Mobile
6279,7208-PSIHR,Female,0,Yes,No,2020-04-01,India,Manufacturing,Mid-Market,Email Campaign,Mobile
6280,4012-ZTHBR,Female,0,Yes,Yes,2024-04-10,United States,Healthcare,Startup,LinkedIn,Desktop
6281,0489-WMEMG,Female,0,No,Yes,2024-02-10,India,Technology,Startup,LinkedIn,Desktop
6282,7435-ZNUYY,Male,0,No,No,2025-07-04,United Kingdom,Healthcare,SMB,Partner,Desktop
6283,1354-YZFNB,Male,0,Yes,Yes,2025-09-02,India,Retail,SMB,Organic Search,Desktop
6284,6956-SMUCM,Female,0,No,No,2025-10-02,Germany,Healthcare,Startup,Organic Search,Desktop
6285,2985-FMWYF,Female,0,No,No,2024-02-10,United States,Manufacturing,Startup,Referral,Desktop
6286,2812-ENYMO,Male,0,No,No,2023-11-12,United Kingdom,Retail,Startup,Email Campaign,Desktop
6287,2717-HVIZY,Female,0,No,Yes,2025-05-05,India,Retail,Startup,Email Campaign,Tablet
6288,3223-WZWJM,Male,0,No,No,2023-11-12,United States,Healthcare,Enterprise,Referral,Desktop
6289,3422-GALYP,Male,0,No,No,2025-11-01,Australia,Education,Mid-Market,Email Campaign,Desktop
6290,9053-JZFKV,Male,0,No,No,2020-06-30,Canada,Manufacturing,Mid-Market,Email Campaign,Mobile
6291,2530-ENDWQ,Female,0,Yes,No,2020-03-02,United States,Education,Mid-Market,LinkedIn,Mobile
6292,2890-WFBHU,Female,0,No,No,2021-02-25,United States,Manufacturing,SMB,Email Campaign,
6293,0327-WFZSY,Male,0,Yes,Yes,2022-10-18,Australia,Manufacturing,Mid-Market,Organic Search,Desktop
6294,7977-HXJKU,Male,0,No,Yes,2024-04-10,United States,Education,Enterprise,LinkedIn,Desktop
6295,6615-ZGEDR,Male,0,No,No,2025-12-01,India,Finance,SMB,Organic Search,Desktop
6296,7033-CLAMM,Female,0,Yes,Yes,2022-01-21,India,Retail,SMB,Organic Search,Desktop
6297,4023-RTIQM,Female,1,Yes,No,2023-06-15,United States,Healthcare,Mid-Market,Referral,Mobile
6298,0864-FVJNJ,Female,0,Yes,Yes,2020-09-28,United States,Education,Enterprise,Partner,Mobile
6299,7356-IWLFW,Male,0,Yes,Yes,2022-03-22,Germany,Education,Startup,Email Campaign,Mobile
6300,9541-PWTWO,Female,0,No,No,2021-09-23,United States,Healthcare,Startup,Email Campaign,Desktop
6301,3967-VQOGC,Female,0,Yes,Yes,2020-06-30,India,Retail,Enterprise,Email Campaign,Desktop
6302,7872-RDDLZ,Female,1,No,No,2020-06-30,United States,Healthcare,Enterprise,Email Campaign,Desktop
6303,9250-WYPLL,Female,0,No,No,2025-08-03,Canada,Manufacturing,SMB,LinkedIn,Desktop
6304,6308-CQRBU,Female,0,Yes,No,2020-03-02,India,Finance,SMB,Google Ads,Mobile
6305,2754-XBHTB,Female,0,No,No,2025-04-05,United States,Manufacturing,Startup,Organic Search,Tablet
6306,1597-LHYNC,Female,1,No,No,2023-11-12,United States,Finance,SMB,Partner,Desktop
6307,0186-CAERR,Male,0,No,No,2020-03-02,United States,Healthcare,Enterprise,Partner,Tablet
6308,3043-SUDUA,Female,0,No,No,2023-05-16,United States,Manufacturing,Startup,Google Ads,Tablet
6309,5442-BHQNG,Female,0,No,No,2025-11-01,Canada,Retail,SMB,Google Ads,Desktop
6310,2169-RRLFW,Female,0,Yes,No,2020-03-02,India,Manufacturing,Enterprise,Google Ads,Desktop
6311,5872-OEQNH,Female,0,No,No,2021-01-26,United States,Education,Startup,LinkedIn,Desktop
6312,3162-KKZXO,Female,1,No,No,2021-06-25,Canada,Finance,Mid-Market,Google Ads,Mobile
6313,7055-VKGDA,Male,0,No,No,2021-07-25,Germany,Finance,SMB,LinkedIn,Desktop
6314,0754-UKWQP,Male,0,No,No,2025-11-01,United States,Retail,Mid-Market,Referral,Desktop
6315,8873-GLDMH,Female,0,No,No,2025-07-04,United States,Finance,Enterprise,Referral,Tablet
6316,5696-JVVQY,Female,0,Yes,Yes,2022-01-21,Australia,Finance,SMB,Partner,Desktop
6317,8946-BFWSG,Male,0,Yes,Yes,2020-10-28,Germany,Retail,Mid-Market,Referral,Desktop
6318,7493-TPUWZ,Male,0,No,No,2025-12-01,United Kingdom,Manufacturing,Enterprise,LinkedIn,Mobile
6319,0547-HURJB,Male,0,No,Yes,2025-01-05,United Kingdom,Healthcare,Enterprise,LinkedIn,Mobile
6320,8904-OPDCK,Male,1,Yes,No,2021-07-25,United States,Manufacturing,SMB,Organic Search,Desktop
6321,8845-LWKGE,Female,0,Yes,Yes,2023-07-15,United Kingdom,Education,SMB,Google Ads,Desktop
6322,1577-HKTFG,Female,0,Yes,No,2023-07-15,Canada,Education,Startup,Email Campaign,Mobile
6323,8752-STIVR,Female,0,No,No,2025-09-02,Canada,Finance,Startup,Email Campaign,Mobile
6324,0691-NIKRI,Female,0,No,No,2022-09-18,United States,Education,SMB,Google Ads,Tablet
6325,5022-JNQEQ,Female,0,Yes,Yes,2025-04-05,United States,Healthcare,Startup,Email Campaign,Desktop
6326,4558-FANTW,Female,0,Yes,Yes,2024-08-08,United States,Finance,Mid-Market,Email Campaign,Mobile
6327,3249-VHRIP,Female,0,No,No,2020-11-27,Australia,Education,SMB,Email Campaign,Desktop
6328,3736-BLEPA,Male,0,No,No,2023-09-13,United States,Technology,Mid-Market,Partner,Tablet
6329,4701-LKOZD,Female,0,No,No,2020-04-01,Canada,Technology,Mid-Market,LinkedIn,Desktop
6330,6603-QWSPR,Female,0,No,No,2022-03-22,United States,Technology,Startup,LinkedIn,Desktop
6331,9921-QFQUL,Female,0,Yes,No,2024-02-10,United States,Technology,SMB,LinkedIn,Desktop
6332,1929-ZCBHE,Male,0,Yes,Yes,2022-02-20,Germany,Manufacturing,Mid-Market,Google Ads,Desktop
6333,4378-MYPGO,Male,0,Yes,Yes,2020-05-31,Canada,Technology,Startup,Referral,Desktop
6334,8651-ENBZX,Female,1,No,No,2021-01-26,Canada,Finance,Startup,Partner,Desktop
6335,4129-LYCOI,Female,0,No,Yes,2020-06-30,United States,Retail,Mid-Market,Partner,Desktop
6336,7798-JVXYM,Female,0,No,No,2024-11-06,Germany,Manufacturing,Startup,Email Campaign,Desktop
6337,8647-SDTWQ,Male,0,Yes,Yes,2021-04-26,United States,Retail,Mid-Market,Organic Search,Mobile
6338,2696-ECXKC,Female,0,Yes,Yes,2021-06-25,United States,Finance,Enterprise,LinkedIn,Desktop
6339,2081-KJSQF,Male,0,No,No,2025-12-01,Canada,Finance,SMB,Partner,Mobile
6340,7623-TRNQN,Male,0,No,Yes,2025-12-01,United States,Healthcare,Mid-Market,Partner,Mobile
6341,3323-CPBWR,Male,0,No,No,2024-02-10,United States,Manufacturing,SMB,Organic Search,Desktop
6342,9330-IJWIO,Female,0,No,No,2024-12-06,United Kingdom,Retail,Mid-Market,Email Campaign,Desktop
6343,3384-CTMSF,Male,0,Yes,No,2022-02-20,Germany,Technology,Mid-Market,Partner,Mobile
6344,0902-RFHOF,Male,0,No,No,2022-11-17,India,Finance,Startup,Partner,Desktop
6345,9286-DOJGF,Female,1,Yes,No,2022-11-17,United States,Technology,SMB,Referral,Desktop
