payment_id,subscription_id,payment_date,amount,payment_status,refund_flag
548862,106147,2024-01-01,29.0,Paid,False
548863,106147,2024-02-01,29.0,Paid,False
548864,106147,2024-03-01,29.0,Paid,False
548865,106147,2024-04-01,29.0,Paid,False
548866,106147,2024-05-01,29.0,Paid,False
548867,106147,2024-06-01,29.0,Paid,False
548868,106147,2024-07-01,29.0,Paid,False
548869,106147,2024-08-01,29.0,Paid,False
548870,106147,2024-09-01,29.0,Paid,False
548871,106147,2024-10-01,29.0,Paid,False
548872,106147,2024-11-01,29.0,Paid,False
548873,106147,2024-12-01,29.0,Paid,False
548874,106147,2025-01-01,29.0,Refunded,True
548875,106147,2025-02-01,29.0,Paid,False
548876,106147,2025-03-01,29.0,Paid,False
548877,106147,2025-04-01,29.0,Paid,False
548878,106147,2025-05-01,29.0,Paid,False
548879,106147,2025-06-01,29.0,Paid,False
548880,106147,2025-07-01,29.0,Paid,False
548881,106147,2025-08-01,29.0,Paid,False
548882,106147,2025-09-01,29.0,Failed,False
548883,106147,2025-10-01,29.0,Paid,False
548884,106147,2025-11-01,29.0,Paid,False
548885,106147,2025-12-01,29.0,Paid,False
548886,106148,2024-01-01,79.0,Paid,False
548887,106148,2025-01-01,79.0,Paid,False
548888,106149,2024-01-01,189.05,Paid,False
548889,106149,2025-01-01,189.05,Paid,False
548890,106150,2025-12-01,75.05,Paid,False
548891,106151,2024-01-01,24.65,Paid,False
548892,106151,2024-02-01,24.65,Failed,False
548893,106151,2024-03-01,24.65,Paid,False
548894,106151,2024-04-01,24.65,Paid,False
548895,106151,2024-05-01,24.65,Paid,False
548896,106151,2024-06-01,24.65,Paid,False
548897,106151,2024-07-01,24.65,Paid,False
548898,106151,2024-08-01,24.65,Paid,False
548899,106151,2024-09-01,24.65,Paid,False
548900,106151,2024-10-01,24.65,Paid,False
548901,106151,2024-11-01,24.65,Paid,False
548902,106151,2024-12-01,24.65,Paid,False
548903,106151,2025-01-01,24.65,Paid,False
548904,106151,2025-02-01,24.65,Paid,False
548905,106151,2025-03-01,24.65,Paid,False
548906,106151,2025-04-01,24.65,Paid,False
548907,106151,2025-05-01,24.65,Paid,False
548908,106151,2025-06-01,24.65,Paid,False
548909,106151,2025-07-01,24.65,Refunded,True
548910,106151,2025-08-01,24.65,Paid,False
548911,106151,2025-09-01,24.65,Paid,False
548912,106151,2025-10-01,24.65,Paid,False
548913,106151,2025-11-01,24.65,Paid,False
548914,106151,2025-12-01,24.65,Failed,False
548915,106152,2025-04-05,29.0,Paid,False
548916,106152,2025-05-05,29.0,Paid,False
548917,106152,2025-06-05,29.0,Paid,False
548918,106152,2025-07-05,29.0,Paid,False
548919,106152,2025-08-05,29.0,Paid,False
548920,106152,2025-09-05,29.0,Paid,False
548921,106152,2025-10-05,29.0,Paid,False
548922,106152,2025-11-05,29.0,Paid,False
548923,106152,2025-12-05,29.0,Paid,False
548924,106153,2024-09-07,29.0,Paid,False
548925,106153,2024-10-07,29.0,Paid,False
548926,106153,2024-11-07,29.0,Paid,False
548927,106153,2024-12-07,29.0,Paid,False
548928,106153,2025-01-07,29.0,Paid,False
548929,106153,2025-02-07,29.0,Paid,False
548930,106153,2025-03-07,29.0,Paid,False
548931,106153,2025-04-07,29.0,Paid,False
548932,106153,2025-05-07,29.0,Paid,False
548933,106153,2025-06-07,29.0,Paid,False
548934,106153,2025-07-07,29.0,Paid,False
548935,106153,2025-08-07,29.0,Paid,False
548936,106153,2025-09-07,29.0,Paid,False
548937,106153,2025-10-07,29.0,Paid,False
548938,106153,2025-11-07,29.0,Paid,False
548939,106153,2025-12-07,29.0,Paid,False
548940,106154,2024-01-01,199.0,Paid,False
548941,106154,2025-01-01,199.0,Refunded,True
548942,106155,2024-01-01,169.15,Paid,False
548943,106155,2025-01-01,169.15,Paid,False
548944,106156,2025-08-03,29.0,Paid,False
548945,106156,2025-09-03,29.0,Paid,False
548946,106156,2025-10-03,29.0,Paid,False
548947,106156,2025-11-03,29.0,Paid,False
548948,106156,2025-12-03,29.0,Paid,False
548949,106157,2024-01-01,26.1,Paid,False
548950,106157,2024-02-01,26.1,Paid,False
548951,106157,2024-03-01,26.1,Paid,False
548952,106157,2024-04-01,26.1,Paid,False
548953,106157,2024-05-01,26.1,Paid,False
548954,106157,2024-06-01,26.1,Paid,False
548955,106157,2024-07-01,26.1,Paid,False
548956,106157,2024-08-01,26.1,Paid,False
548957,106157,2024-09-01,26.1,Paid,False
548958,106157,2024-10-01,26.1,Paid,False
548959,106157,2024-11-01,26.1,Paid,False
548960,106157,2024-12-01,26.1,Paid,False
548961,106157,2025-01-01,26.1,Paid,False
548962,106157,2025-02-01,26.1,Paid,False
548963,106157,2025-03-01,26.1,Paid,False
548964,106157,2025-04-01,26.1,Paid,False
548965,106157,2025-05-01,26.1,Paid,False
548966,106157,2025-06-01,26.1,Paid,False
548967,106157,2025-07-01,26.1,Paid,False
548968,106157,2025-08-01,26.1,Paid,False
548969,106157,2025-09-01,26.1,Paid,False
548970,106157,2025-10-01,26.1,Paid,False
548971,106157,2025-11-01,26.1,Paid,False
548972,106157,2025-12-01,26.1,Paid,False
548973,106158,2025-10-02,29.0,Paid,False
548974,106158,2025-11-02,29.0,Paid,False
548975,106158,2025-12-02,29.0,Paid,False
548976,106159,2025-11-01,26.1,Paid,False
548977,106159,2025-12-01,26.1,Paid,False
548978,106160,2025-11-01,79.0,Paid,False
548979,106161,2024-01-01,79.0,Paid,False
548980,106161,2025-01-01,79.0,Paid,False
548981,106162,2025-06-04,29.0,Paid,False
548982,106162,2025-07-04,29.0,Paid,False
548983,106162,2025-08-04,29.0,Paid,False
548984,106162,2025-09-04,29.0,Paid,False
548985,106162,2025-10-04,29.0,Paid,False
548986,106162,2025-11-04,29.0,Paid,False
548987,106162,2025-12-04,29.0,Paid,False
548988,106163,2024-01-01,199.0,Paid,False
548989,106163,2025-01-01,199.0,Paid,False
548990,106164,2024-06-09,26.1,Paid,False
548991,106164,2024-07-09,26.1,Paid,False
548992,106164,2024-08-09,26.1,Paid,False
548993,106164,2024-09-09,26.1,Paid,False
548994,106164,2024-10-09,26.1,Paid,False
548995,106164,2024-11-09,26.1,Paid,False
548996,106164,2024-12-09,26.1,Paid,False
548997,106164,2025-01-09,26.1,Paid,False
548998,106164,2025-02-09,26.1,Paid,False
548999,106164,2025-03-09,26.1,Paid,False
549000,106164,2025-04-09,26.1,Paid,False
549001,106164,2025-05-09,26.1,Paid,False
549002,106164,2025-06-09,26.1,Paid,False
549003,106164,2025-07-09,26.1,Paid,False
549004,106164,2025-08-09,26.1,Paid,False
549005,106164,2025-09-09,26.1,Paid,False
549006,106164,2025-10-09,26.1,Paid,False
549007,106164,2025-11-09,26.1,Paid,False
549008,106164,2025-12-09,26.1,Paid,False
549009,106165,2024-01-01,199.0,Paid,False
549010,106165,2025-01-01,199.0,Paid,False
549011,106166,2025-09-02,29.0,Paid,False
549012,106166,2025-10-02,29.0,Paid,False
549013,106166,2025-11-02,29.0,Paid,False
549014,106166,2025-12-02,29.0,Paid,False
549015,106167,2024-01-01,29.0,Failed,False
549016,106167,2024-02-01,29.0,Paid,False
549017,106167,2024-03-01,29.0,Paid,False
549018,106167,2024-04-01,29.0,Paid,False
549019,106167,2024-05-01,29.0,Paid,False
549020,106167,2024-06-01,29.0,Paid,False
549021,106167,2024-07-01,29.0,Paid,False
549022,106167,2024-08-01,29.0,Paid,False
549023,106167,2024-09-01,29.0,Paid,False
549024,106167,2024-10-01,29.0,Paid,False
549025,106167,2024-11-01,29.0,Paid,False
549026,106167,2024-12-01,29.0,Paid,False
549027,106167,2025-01-01,29.0,Paid,False
549028,106167,2025-02-01,29.0,Paid,False
549029,106167,2025-03-01,29.0,Paid,False
549030,106167,2025-04-01,29.0,Paid,False
549031,106167,2025-05-01,29.0,Paid,False
549032,106167,2025-06-01,29.0,Paid,False
549033,106167,2025-07-01,29.0,Paid,False
549034,106167,2025-08-01,29.0,Paid,False
549035,106167,2025-09-01,29.0,Paid,False
549036,106167,2025-10-01,29.0,Paid,False
549037,106167,2025-11-01,29.0,Paid,False
549038,106167,2025-12-01,29.0,Paid,False
549039,106168,2024-01-01,29.0,Paid,False
549040,106168,2024-02-01,29.0,Refunded,True
549041,106168,2024-03-01,29.0,Paid,False
549042,106168,2024-04-01,29.0,Paid,False
549043,106168,2024-05-01,29.0,Paid,False
549044,106168,2024-06-01,29.0,Paid,False
549045,106168,2024-07-01,29.0,Paid,False
549046,106168,2024-08-01,29.0,Paid,False
549047,106168,2024-09-01,29.0,Paid,False
549048,106168,2024-10-01,29.0,Paid,False
549049,106168,2024-11-01,29.0,Failed,False
549050,106168,2024-12-01,29.0,Paid,False
549051,106168,2025-01-01,29.0,Paid,False
549052,106168,2025-02-01,29.0,Paid,False
549053,106168,2025-03-01,29.0,Paid,False
549054,106168,2025-04-01,29.0,Paid,False
549055,106168,2025-05-01,29.0,Paid,False
549056,106168,2025-06-01,29.0,Paid,False
549057,106168,2025-07-01,29.0,Paid,False
549058,106168,2025-08-01,29.0,Paid,False
549059,106168,2025-09-01,29.0,Paid,False
549060,106168,2025-10-01,29.0,Paid,False
549061,106168,2025-11-01,29.0,Paid,False
549062,106168,2025-12-01,29.0,Paid,False
549063,106169,2025-12-01,27.55,Paid,False
549064,106170,2025-12-01,29.0,Paid,False
549065,106171,2025-12-01,29.0,Paid,False
549066,106172,2024-01-01,29.0,Paid,False
549067,106172,2024-02-01,29.0,Refunded,True
549068,106172,2024-03-01,29.0,Paid,False
549069,106172,2024-04-01,29.0,Paid,False
549070,106172,2024-05-01,29.0,Paid,False
549071,106172,2024-06-01,29.0,Paid,False
549072,106172,2024-07-01,29.0,Paid,False
549073,106172,2024-08-01,29.0,Paid,False
549074,106172,2024-09-01,29.0,Paid,False
549075,106172,2024-10-01,29.0,Paid,False
549076,106172,2024-11-01,29.0,Paid,False
549077,106172,2024-12-01,29.0,Failed,False
549078,106172,2025-01-01,29.0,Paid,False
549079,106172,2025-02-01,29.0,Paid,False
549080,106172,2025-03-01,29.0,Paid,False
549081,106172,2025-04-01,29.0,Paid,False
549082,106172,2025-05-01,29.0,Paid,False
549083,106172,2025-06-01,29.0,Paid,False
549084,106172,2025-07-01,29.0,Paid,False
549085,106172,2025-08-01,29.0,Paid,False
549086,106172,2025-09-01,29.0,Paid,False
549087,106172,2025-10-01,29.0,Paid,False
549088,106172,2025-11-01,29.0,Paid,False
549089,106172,2025-12-01,29.0,Refunded,True
549090,106173,2025-03-06,29.0,Paid,False
549091,106173,2025-04-06,29.0,Paid,False
549092,106173,2025-05-06,29.0,Paid,False
549093,106173,2025-06-06,29.0,Paid,False
549094,106173,2025-07-06,29.0,Paid,False
549095,106173,2025-08-06,29.0,Paid,False
549096,106173,2025-09-06,29.0,Paid,False
549097,106173,2025-10-06,29.0,Paid,False
549098,106173,2025-11-06,29.0,Paid,False
549099,106173,2025-12-06,29.0,Paid,False
549100,106174,2024-01-01,24.65,Paid,False
549101,106174,2024-02-01,24.65,Paid,False
549102,106174,2024-03-01,24.65,Paid,False
549103,106174,2024-04-01,24.65,Paid,False
549104,106174,2024-05-01,24.65,Paid,False
549105,106174,2024-06-01,24.65,Paid,False
549106,106174,2024-07-01,24.65,Paid,False
549107,106174,2024-08-01,24.65,Paid,False
549108,106174,2024-09-01,24.65,Paid,False
549109,106174,2024-10-01,24.65,Paid,False
549110,106174,2024-11-01,24.65,Paid,False
549111,106174,2024-12-01,24.65,Paid,False
549112,106174,2025-01-01,24.65,Paid,False
549113,106174,2025-02-01,24.65,Paid,False
549114,106174,2025-03-01,24.65,Paid,False
549115,106174,2025-04-01,24.65,Paid,False
549116,106174,2025-05-01,24.65,Paid,False
549117,106174,2025-06-01,24.65,Paid,False
549118,106174,2025-07-01,24.65,Paid,False
549119,106174,2025-08-01,24.65,Paid,False
549120,106174,2025-09-01,24.65,Paid,False
549121,106174,2025-10-01,24.65,Failed,False
549122,106174,2025-11-01,24.65,Failed,False
549123,106174,2025-12-01,24.65,Paid,False
549124,106175,2025-09-02,29.0,Paid,False
549125,106175,2025-10-02,29.0,Failed,False
549126,106175,2025-11-02,29.0,Paid,False
549127,106175,2025-12-02,29.0,Paid,False
549128,106176,2024-01-01,79.0,Paid,False
549129,106176,2025-01-01,79.0,Paid,False
549130,106177,2024-01-01,27.55,Failed,False
549131,106177,2024-02-01,27.55,Paid,False
549132,106177,2024-03-01,27.55,Paid,False
549133,106177,2024-04-01,27.55,Paid,False
549134,106177,2024-05-01,27.55,Paid,False
549135,106177,2024-06-01,27.55,Paid,False
549136,106177,2024-07-01,27.55,Paid,False
549137,106177,2024-08-01,27.55,Paid,False
549138,106177,2024-09-01,27.55,Paid,False
549139,106177,2024-10-01,27.55,Paid,False
549140,106177,2024-11-01,27.55,Paid,False
549141,106177,2024-12-01,27.55,Paid,False
549142,106177,2025-01-01,27.55,Paid,False
549143,106177,2025-02-01,27.55,Paid,False
549144,106177,2025-03-01,27.55,Paid,False
549145,106177,2025-04-01,27.55,Paid,False
549146,106177,2025-05-01,27.55,Paid,False
549147,106177,2025-06-01,27.55,Paid,False
549148,106177,2025-07-01,27.55,Paid,False
549149,106177,2025-08-01,27.55,Paid,False
549150,106177,2025-09-01,27.55,Paid,False
549151,106177,2025-10-01,27.55,Paid,False
549152,106177,2025-11-01,27.55,Paid,False
549153,106177,2025-12-01,27.55,Paid,False
549154,106178,2025-09-02,29.0,Paid,False
549155,106178,2025-10-02,29.0,Paid,False
549156,106178,2025-11-02,29.0,Paid,False
549157,106178,2025-12-02,29.0,Paid,False
549158,106179,2024-01-01,199.0,Paid,False
549159,106179,2025-01-01,199.0,Paid,False
549160,106180,2025-02-04,26.1,Paid,False
549161,106180,2025-03-04,26.1,Paid,False
549162,106180,2025-04-04,26.1,Paid,False
549163,106180,2025-05-04,26.1,Paid,False
549164,106180,2025-06-04,26.1,Paid,False
549165,106180,2025-07-04,26.1,Paid,False
549166,106180,2025-08-04,26.1,Paid,False
549167,106180,2025-09-04,26.1,Paid,False
549168,106180,2025-10-04,26.1,Paid,False
549169,106180,2025-11-04,26.1,Paid,False
549170,106180,2025-12-04,26.1,Paid,False
549171,106181,2024-01-01,199.0,Paid,False
549172,106181,2025-01-01,199.0,Paid,False
549173,106182,2024-01-01,79.0,Paid,False
549174,106182,2025-01-01,79.0,Paid,False
549175,106183,2024-01-01,199.0,Failed,False
549176,106183,2025-01-01,199.0,Paid,False
549177,106184,2024-01-01,79.0,Paid,False
549178,106184,2025-01-01,79.0,Paid,False
549179,106185,2024-01-01,29.0,Paid,False
549180,106185,2024-02-01,29.0,Refunded,True
549181,106185,2024-03-01,29.0,Paid,False
549182,106185,2024-04-01,29.0,Paid,False
549183,106185,2024-05-01,29.0,Failed,False
549184,106185,2024-06-01,29.0,Paid,False
549185,106185,2024-07-01,29.0,Paid,False
549186,106185,2024-08-01,29.0,Paid,False
549187,106185,2024-09-01,29.0,Paid,False
549188,106185,2024-10-01,29.0,Paid,False
549189,106185,2024-11-01,29.0,Paid,False
549190,106185,2024-12-01,29.0,Paid,False
549191,106185,2025-01-01,29.0,Paid,False
549192,106185,2025-02-01,29.0,Paid,False
549193,106185,2025-03-01,29.0,Paid,False
549194,106185,2025-04-01,29.0,Paid,False
549195,106185,2025-05-01,29.0,Paid,False
549196,106185,2025-06-01,29.0,Paid,False
549197,106185,2025-07-01,29.0,Paid,False
549198,106185,2025-08-01,29.0,Paid,False
549199,106185,2025-09-01,29.0,Failed,False
549200,106185,2025-10-01,29.0,Paid,False
549201,106185,2025-11-01,29.0,Paid,False
549202,106185,2025-12-01,29.0,Paid,False
549203,106186,2024-01-01,79.0,Paid,False
549204,106186,2025-01-01,79.0,Paid,False
549205,106187,2024-01-01,79.0,Paid,False
549206,106187,2025-01-01,79.0,Paid,False
549207,106188,2025-05-05,189.05,Paid,False
549208,106189,2024-07-09,29.0,Paid,False
549209,106189,2024-08-09,29.0,Paid,False
549210,106189,2024-09-09,29.0,Paid,False
549211,106189,2024-10-09,29.0,Paid,False
549212,106189,2024-11-09,29.0,Failed,False
549213,106189,2024-12-09,29.0,Paid,False
549214,106189,2025-01-09,29.0,Paid,False
549215,106189,2025-02-09,29.0,Paid,False
549216,106189,2025-03-09,29.0,Paid,False
549217,106189,2025-04-09,29.0,Paid,False
549218,106189,2025-05-09,29.0,Paid,False
549219,106189,2025-06-09,29.0,Paid,False
549220,106189,2025-07-09,29.0,Paid,False
549221,106189,2025-08-09,29.0,Paid,False
549222,106189,2025-09-09,29.0,Paid,False
549223,106189,2025-10-09,29.0,Paid,False
549224,106189,2025-11-09,29.0,Paid,False
549225,106189,2025-12-09,29.0,Paid,False
549226,106190,2024-01-01,199.0,Paid,False
549227,106190,2025-01-01,199.0,Paid,False
549228,106191,2025-12-01,29.0,Paid,False
549229,106192,2024-01-01,29.0,Paid,False
549230,106192,2024-02-01,29.0,Failed,False
549231,106192,2024-03-01,29.0,Paid,False
549232,106192,2024-04-01,29.0,Paid,False
549233,106192,2024-05-01,29.0,Refunded,True
549234,106192,2024-06-01,29.0,Paid,False
549235,106192,2024-07-01,29.0,Failed,False
549236,106192,2024-08-01,29.0,Paid,False
549237,106192,2024-09-01,29.0,Paid,False
549238,106192,2024-10-01,29.0,Paid,False
549239,106192,2024-11-01,29.0,Paid,False
549240,106192,2024-12-01,29.0,Paid,False
549241,106192,2025-01-01,29.0,Paid,False
549242,106192,2025-02-01,29.0,Paid,False
549243,106192,2025-03-01,29.0,Paid,False
549244,106192,2025-04-01,29.0,Paid,False
549245,106192,2025-05-01,29.0,Paid,False
549246,106192,2025-06-01,29.0,Paid,False
549247,106192,2025-07-01,29.0,Paid,False
549248,106192,2025-08-01,29.0,Paid,False
549249,106192,2025-09-01,29.0,Paid,False
549250,106192,2025-10-01,29.0,Paid,False
549251,106192,2025-11-01,29.0,Paid,False
549252,106192,2025-12-01,29.0,Paid,False
549253,106193,2024-07-09,26.1,Paid,False
549254,106193,2024-08-09,26.1,Paid,False
549255,106193,2024-09-09,26.1,Paid,False
549256,106193,2024-10-09,26.1,Paid,False
549257,106193,2024-11-09,26.1,Paid,False
549258,106193,2024-12-09,26.1,Paid,False
549259,106193,2025-01-09,26.1,Paid,False
549260,106193,2025-02-09,26.1,Paid,False
549261,106193,2025-03-09,26.1,Paid,False
549262,106193,2025-04-09,26.1,Paid,False
549263,106193,2025-05-09,26.1,Paid,False
549264,106193,2025-06-09,26.1,Paid,False
549265,106193,2025-07-09,26.1,Paid,False
549266,106193,2025-08-09,26.1,Failed,False
549267,106193,2025-09-09,26.1,Paid,False
549268,106193,2025-10-09,26.1,Paid,False
549269,106193,2025-11-09,26.1,Paid,False
549270,106193,2025-12-09,26.1,Paid,False
549271,106194,2024-12-06,75.05,Paid,False
549272,106194,2025-12-06,75.05,Paid,False
549273,106195,2024-01-01,79.0,Paid,False
549274,106195,2025-01-01,79.0,Paid,False
549275,106196,2025-09-02,29.0,Paid,False
549276,106196,2025-10-02,29.0,Paid,False
549277,106196,2025-11-02,29.0,Paid,False
549278,106196,2025-12-02,29.0,Paid,False
549279,106197,2024-01-01,189.05,Paid,False
549280,106197,2025-01-01,189.05,Paid,False
549281,106198,2024-08-08,24.65,Paid,False
549282,106198,2024-09-08,24.65,Paid,False
549283,106198,2024-10-08,24.65,Paid,False
549284,106198,2024-11-08,24.65,Paid,False
549285,106198,2024-12-08,24.65,Paid,False
549286,106198,2025-01-08,24.65,Paid,False
549287,106198,2025-02-08,24.65,Failed,False
549288,106198,2025-03-08,24.65,Paid,False
549289,106198,2025-04-08,24.65,Paid,False
549290,106198,2025-05-08,24.65,Paid,False
549291,106198,2025-06-08,24.65,Paid,False
549292,106198,2025-07-08,24.65,Paid,False
549293,106198,2025-08-08,24.65,Paid,False
549294,106198,2025-09-08,24.65,Paid,False
549295,106198,2025-10-08,24.65,Paid,False
549296,106198,2025-11-08,24.65,Failed,False
549297,106198,2025-12-08,24.65,Paid,False
549298,106199,2024-01-01,199.0,Paid,False
549299,106199,2025-01-01,199.0,Paid,False
549300,106200,2024-01-01,29.0,Paid,False
549301,106200,2024-02-01,29.0,Failed,False
549302,106200,2024-03-01,29.0,Paid,False
549303,106200,2024-04-01,29.0,Paid,False
549304,106200,2024-05-01,29.0,Paid,False
549305,106200,2024-06-01,29.0,Paid,False
549306,106200,2024-07-01,29.0,Paid,False
549307,106200,2024-08-01,29.0,Paid,False
549308,106200,2024-09-01,29.0,Paid,False
549309,106200,2024-10-01,29.0,Paid,False
549310,106200,2024-11-01,29.0,Paid,False
549311,106200,2024-12-01,29.0,Paid,False
549312,106200,2025-01-01,29.0,Paid,False
549313,106200,2025-02-01,29.0,Paid,False
549314,106200,2025-03-01,29.0,Paid,False
549315,106200,2025-04-01,29.0,Paid,False
549316,106200,2025-05-01,29.0,Paid,False
549317,106200,2025-06-01,29.0,Paid,False
549318,106200,2025-07-01,29.0,Paid,False
549319,106200,2025-08-01,29.0,Paid,False
549320,106200,2025-09-01,29.0,Paid,False
549321,106200,2025-10-01,29.0,Paid,False
549322,106200,2025-11-01,29.0,Paid,False
549323,106200,2025-12-01,29.0,Paid,False
549324,106201,2024-01-01,199.0,Paid,False
549325,106201,2025-01-01,199.0,Paid,False
549326,106202,2025-08-03,29.0,Paid,False
549327,106202,2025-09-03,29.0,Paid,False
549328,106202,2025-10-03,29.0,Paid,False
549329,106202,2025-11-03,29.0,Paid,False
549330,106202,2025-12-03,29.0,Refunded,True
549331,106203,2024-04-10,79.0,Paid,False
549332,106203,2025-04-10,79.0,Paid,False
549333,106204,2024-01-01,75.05,Paid,False
549334,106204,2025-01-01,75.05,Paid,False
549335,106205,2024-12-06,29.0,Paid,False
549336,106205,2025-01-06,29.0,Paid,False
549337,106205,2025-02-06,29.0,Paid,False
549338,106205,2025-03-06,29.0,Failed,False
549339,106205,2025-04-06,29.0,Paid,False
549340,106205,2025-05-06,29.0,Paid,False
549341,106205,2025-06-06,29.0,Paid,False
549342,106205,2025-07-06,29.0,Paid,False
549343,106205,2025-08-06,29.0,Paid,False
549344,106205,2025-09-06,29.0,Paid,False
549345,106205,2025-10-06,29.0,Paid,False
549346,106205,2025-11-06,29.0,Paid,False
549347,106205,2025-12-06,29.0,Paid,False
549348,106206,2024-01-01,29.0,Paid,False
549349,106206,2024-02-01,29.0,Paid,False
549350,106206,2024-03-01,29.0,Paid,False
549351,106206,2024-04-01,29.0,Paid,False
549352,106206,2024-05-01,29.0,Paid,False
549353,106206,2024-06-01,29.0,Paid,False
549354,106206,2024-07-01,29.0,Paid,False
549355,106206,2024-08-01,29.0,Paid,False
549356,106206,2024-09-01,29.0,Paid,False
549357,106206,2024-10-01,29.0,Paid,False
549358,106206,2024-11-01,29.0,Paid,False
549359,106206,2024-12-01,29.0,Paid,False
549360,106206,2025-01-01,29.0,Paid,False
549361,106206,2025-02-01,29.0,Paid,False
549362,106206,2025-03-01,29.0,Paid,False
549363,106206,2025-04-01,29.0,Failed,False
549364,106206,2025-05-01,29.0,Paid,False
549365,106206,2025-06-01,29.0,Paid,False
549366,106206,2025-07-01,29.0,Paid,False
549367,106206,2025-08-01,29.0,Paid,False
549368,106206,2025-09-01,29.0,Paid,False
549369,106206,2025-10-01,29.0,Paid,False
549370,106206,2025-11-01,29.0,Paid,False
549371,106206,2025-12-01,29.0,Paid,False
549372,106207,2024-01-01,26.1,Paid,False
549373,106207,2024-02-01,26.1,Paid,False
549374,106207,2024-03-01,26.1,Failed,False
549375,106207,2024-04-01,26.1,Paid,False
549376,106207,2024-05-01,26.1,Paid,False
549377,106207,2024-06-01,26.1,Paid,False
549378,106207,2024-07-01,26.1,Paid,False
549379,106207,2024-08-01,26.1,Paid,False
549380,106207,2024-09-01,26.1,Paid,False
549381,106207,2024-10-01,26.1,Paid,False
549382,106207,2024-11-01,26.1,Paid,False
549383,106207,2024-12-01,26.1,Paid,False
549384,106207,2025-01-01,26.1,Paid,False
549385,106207,2025-02-01,26.1,Paid,False
549386,106207,2025-03-01,26.1,Paid,False
549387,106207,2025-04-01,26.1,Paid,False
549388,106207,2025-05-01,26.1,Paid,False
549389,106207,2025-06-01,26.1,Failed,False
549390,106207,2025-07-01,26.1,Refunded,True
549391,106207,2025-08-01,26.1,Paid,False
549392,106207,2025-09-01,26.1,Paid,False
549393,106207,2025-10-01,26.1,Paid,False
549394,106207,2025-11-01,26.1,Paid,False
549395,106207,2025-12-01,26.1,Paid,False
549396,106208,2024-01-01,29.0,Paid,False
549397,106208,2024-02-01,29.0,Paid,False
549398,106208,2024-03-01,29.0,Paid,False
549399,106208,2024-04-01,29.0,Paid,False
549400,106208,2024-05-01,29.0,Paid,False
549401,106208,2024-06-01,29.0,Paid,False
549402,106208,2024-07-01,29.0,Paid,False
549403,106208,2024-08-01,29.0,Paid,False
549404,106208,2024-09-01,29.0,Paid,False
549405,106208,2024-10-01,29.0,Refunded,True
549406,106208,2024-11-01,29.0,Paid,False
549407,106208,2024-12-01,29.0,Paid,False
549408,106208,2025-01-01,29.0,Paid,False
549409,106208,2025-02-01,29.0,Paid,False
549410,106208,2025-03-01,29.0,Paid,False
549411,106208,2025-04-01,29.0,Paid,False
549412,106208,2025-05-01,29.0,Paid,False
549413,106208,2025-06-01,29.0,Paid,False
549414,106208,2025-07-01,29.0,Failed,False
549415,106208,2025-08-01,29.0,Paid,False
549416,106208,2025-09-01,29.0,Paid,False
549417,106208,2025-10-01,29.0,Paid,False
549418,106208,2025-11-01,29.0,Paid,False
549419,106208,2025-12-01,29.0,Paid,False
549420,106209,2024-01-01,199.0,Paid,False
549421,106209,2025-01-01,199.0,Paid,False
549422,106210,2024-01-01,79.0,Paid,False
549423,106210,2025-01-01,79.0,Paid,False
549424,106211,2024-01-01,79.0,Paid,False
549425,106211,2025-01-01,79.0,Paid,False
549426,106212,2025-08-03,27.55,Paid,False
549427,106212,2025-09-03,27.55,Paid,False
549428,106212,2025-10-03,27.55,Paid,False
549429,106212,2025-11-03,27.55,Paid,False
549430,106212,2025-12-03,27.55,Paid,False
549431,106213,2024-10-07,79.0,Paid,False
549432,106213,2025-10-07,79.0,Paid,False
549433,106214,2024-06-09,199.0,Paid,False
549434,106214,2025-06-09,199.0,Paid,False
549435,106215,2024-01-01,199.0,Paid,False
549436,106215,2025-01-01,199.0,Paid,False
549437,106216,2025-07-04,26.1,Paid,False
549438,106216,2025-08-04,26.1,Paid,False
549439,106216,2025-09-04,26.1,Paid,False
549440,106216,2025-10-04,26.1,Paid,False
549441,106216,2025-11-04,26.1,Paid,False
549442,106216,2025-12-04,26.1,Paid,False
549443,106217,2024-01-01,199.0,Paid,False
549444,106217,2025-01-01,199.0,Paid,False
549445,106218,2024-01-01,71.1,Paid,False
549446,106218,2025-01-01,71.1,Paid,False
549447,106219,2024-01-01,75.05,Paid,False
549448,106219,2025-01-01,75.05,Paid,False
549449,106220,2025-12-01,29.0,Paid,False
549450,106221,2025-03-06,199.0,Paid,False
549451,106222,2024-01-01,79.0,Paid,False
549452,106222,2025-01-01,79.0,Paid,False
549453,106223,2024-01-01,27.55,Paid,False
549454,106223,2024-02-01,27.55,Paid,False
549455,106223,2024-03-01,27.55,Paid,False
549456,106223,2024-04-01,27.55,Paid,False
549457,106223,2024-05-01,27.55,Paid,False
549458,106223,2024-06-01,27.55,Paid,False
549459,106223,2024-07-01,27.55,Paid,False
549460,106223,2024-08-01,27.55,Paid,False
549461,106223,2024-09-01,27.55,Failed,False
549462,106223,2024-10-01,27.55,Paid,False
549463,106223,2024-11-01,27.55,Paid,False
549464,106223,2024-12-01,27.55,Paid,False
549465,106223,2025-01-01,27.55,Failed,False
549466,106223,2025-02-01,27.55,Paid,False
549467,106223,2025-03-01,27.55,Paid,False
